0 512 6656 -10.402435053075084 0.6434192629999416 [3.999606667757473, 4.001391590858435, 3.999748712890295, 3.999688867474882]
0 1410 18330 -10.40200874989927 1.5961384479999197 [4.0016011581282225, 4.001279453172037, 3.9984750779888025, 4.000506353968586]
0 65 845 -10.402532879460402 0.08647675299994262 [3.999809635246115, 4.000061379952042, 3.9989614043613804, 3.9989438549408285]
0 1218 15834 -10.40210366247765 1.4515958780000346 [4.000655649215917, 4.000943964493351, 4.002532569213818, 4.001180138502964]
0 1615 20995 -10.402190698619819 1.8989634869999463 [4.00229490160654, 3.999358540984453, 3.9988752322922534, 3.998450676048008]
0 1737 22581 -10.401852100168188 2.7844068950000747 [3.997549747850653, 3.9987471513400115, 4.000385503287332, 4.000454845561125]
0 45 585 -10.401833900171363 0.0925005770000098 [4.0028870577380165, 3.9996439561795847, 4.001064477631051, 3.997320399094001]
0 9798 127374 -10.401773607624111 12.322824874000162 [4.003602721200441, 3.9992024589408572, 4.001854010831139, 3.9989398384521158]
0 4989 64857 -10.401787639598897 5.706373388999964 [4.001319880162659, 4.000025747317223, 4.000689547492432, 3.9963608904427304]
0 8808 114504 -10.401950686722946 11.399433964000082 [3.9997570390401433, 4.000301631125932, 3.9976821561064364, 3.9999909551839115]
0 38 494 -10.402739430298626 0.05190962799997578 [4.000318068819176, 4.000716322963961, 3.9999452841351166, 3.9998701694051273]
0 7213 93769 -10.401920096664567 8.006945735999807 [4.001525861610949, 4.000126875986727, 3.99761534883882, 3.999763564605763]
0 43 559 -10.401797184276917 0.051037541999903624 [4.001327271676376, 4.002520328871051, 3.999143220973247, 3.9998869954217304]
0 44 572 -10.401815929626876 0.05177684200020849 [4.001518445301869, 3.999385732811836, 4.002160272235901, 4.002349823944561]
0 68 884 -10.40248398717702 0.08239560299989535 [3.9988721869782258, 3.998667669797692, 4.000683137520995, 4.000332109702431]
0 8404 109252 -10.402248817259418 11.771749279999995 [4.0001388248082295, 4.001514885473769, 3.9991086397204283, 3.9987750824911905]
0 3001 39013 -10.402244760420679 3.7686484619998737 [4.000552839637421, 4.000412510637322, 4.001427614459745, 3.997298772418248]
0 5127 66651 -10.402046289382824 6.066288561999954 [4.00214951597498, 4.000383163852166, 3.9983479384191383, 3.9988022067698203]
0 55 715 -10.401896610059287 0.07159218600008899 [3.9998557533845505, 4.0023044670439045, 4.002055190695162, 4.000046290482407]
0 8762 113906 -10.402592184727286 11.253895994999993 [3.9990572088153935, 4.000427954083776, 4.000825289764275, 4.000049916928331]
