1 26 338 7.521876276664912e-05 0.03210826599979555 [4.998349787039598, 5.0068478485761165]
1 25 325 8.084954323095002e-05 0.03218070799994166 [4.994157753868302, 4.987549499001194]
0 19 247 5.78259397094472e-05 0.023649299000226165 [5.0118725754444915, 5.010637555231337]
0 14 182 7.904783943715748e-05 0.01766099699989354 [5.00724676096354, 4.998569860120917]
8 95 1235 8.495881867091019e-05 0.11396165199994357 [4.993443961591426, 4.986945588839947]
0 31 403 4.352474679552173e-05 0.04258209399995394 [4.990196124381921, 4.990019021972222]
4 70 910 8.335309204305739e-05 0.10338582000031238 [4.990549869615345, 4.985892530138449]
0 19 247 7.874296895719981e-05 0.025790302999666892 [5.013794675911261, 5.012572998678301]
7 106 1378 9.053176741350609e-05 0.14500292399998216 [4.991934557927457, 4.985927928330454]
0 17 221 9.619767122814328e-06 0.03284988899986274 [4.9959476062024075, 4.998415163123588]
2 47 611 8.254554907804913e-05 0.061503875000198605 [5.013279636201511, 5.013910873182575]
3 51 663 8.643136708291529e-05 0.06336527699977523 [4.993182829942484, 4.986732323869682]
2 46 598 1.210313133570999e-05 0.06546143400009896 [4.9969182898651745, 4.994800784647997]
1 42 546 2.9046551868214307e-05 0.07399515099996279 [5.004149897177283, 4.9988542594575565]
0 25 325 6.967176142061523e-05 0.03526500700036195 [4.987219101411672, 4.991749639895495]
1 35 455 7.791262469785589e-05 0.05194994100020267 [5.004985382619805, 5.0118096811588595]
2 59 767 8.93953967069543e-05 0.07508505800024068 [5.011326006606962, 5.00320626655068]
2 27 351 8.20409431143784e-05 0.04350414100008493 [4.987215706300101, 4.9858996966900015]
3 89 1157 1.709873113726955e-05 0.11200620599993272 [5.000381852160371, 4.99638931446457]
1 54 702 5.6487694622523485e-05 0.06677992699997048 [4.992827132366333, 4.9999465026640895]
0 27 351 9.443348272369809e-05 0.04020211900024151 [5.014871554209538, 5.014214873535005]
1 38 494 7.624647449808331e-05 0.05467529699990337 [4.986221214398627, 4.989500470606566]
0 28 364 3.659659623638141e-05 0.03398347900019871 [4.9947432183518545, 5.000589236862084]
0 16 208 7.706867062736727e-05 0.018752152000161004 [5.01194828814759, 5.01379745479938]
2 59 767 7.327205564506515e-05 0.06957495999995444 [5.012945895664452, 5.012725305318329]
2 56 728 9.305555683654874e-05 0.07823656400023538 [5.013262551526219, 5.015129742856932]
5 72 936 1.1425191081336168e-05 0.08121116399979655 [5.004909711806919, 5.005194566494585]
6 89 1157 8.944846847607259e-05 0.1092998220001391 [4.985093781815681, 4.9887914743533]
1 41 533 4.320094678525344e-05 0.05285851399958119 [4.989675931238972, 4.992454712514989]
8 107 1391 7.355657773617064e-05 0.1172528809997857 [5.0104240104665605, 5.013543372287659]
3 51 663 1.9051803649133573e-05 0.06534876699970482 [5.003991954005847, 4.999815727737741]
0 37 481 8.84561979899751e-05 0.05099504700001489 [5.012040235109875, 5.004395551376175]
1 45 585 7.097483975762486e-05 0.05884301600008257 [4.987362318758507, 4.9924159983922225]
3 59 767 2.2431983489518943e-05 0.06405807900000582 [5.007319273751253, 5.006805655062244]
2 69 897 3.3838564301726336e-05 0.10143292000020665 [4.99358944196128, 4.99091422918263]
0 15 195 7.219557536301314e-05 0.029136053000001993 [5.0129500997594825, 5.012505350808116]
3 45 585 2.8489282923877466e-05 0.08844036299979052 [5.00838011277811, 5.006105015795637]
3 81 1053 3.0189517086553553e-05 0.14205666199995903 [5.000904557921764, 4.9955394391303525]
0 23 299 5.533433772272301e-05 0.03810377699983292 [5.011721175365851, 5.008792165766973]
2 46 598 7.120357285221533e-05 0.062019199000133085 [5.011339189812069, 5.004852890713991]
0 14 182 1.075420979265894e-05 0.01750335199994879 [5.0003262363669, 4.997156077830176]
3 50 650 9.262487205506583e-05 0.05675602000019353 [4.994756819184351, 4.987234245128034]
0 31 403 2.1410029160999167e-07 0.03689876099997491 [5.000108358416181, 4.999652563126399]
12 231 3003 4.557965874940083e-05 0.29979785000023185 [5.009955466355724, 5.010275567828619]
4 54 702 2.8839244734934785e-05 0.060535786999935226 [4.998345224420591, 5.003673132474303]
2 46 598 4.851947027664586e-05 0.08273321800015765 [5.00814794204273, 5.00207228820309]
1 48 624 1.4640752601083876e-05 0.09887512099976448 [5.005694688930486, 5.003330164013429]
5 55 715 6.969640176126243e-05 0.07721722799988129 [5.007239088874263, 5.012414048070027]
1 23 299 4.107962342799054e-05 0.028093651000290265 [5.00900082239203, 5.009994639255967]
7 102 1326 4.390008104311165e-05 0.11395302800019635 [5.002276876775229, 4.995686049316796]

