19 569 7397 -3.322115083886829 0.87399835999895 [0.20338062047023564, 0.15420740359860333, 0.4780596893296951, 0.2751482850559404, 0.31191379495044236, 0.6573273488713757]
4 147 1911 -3.3219665628356285 0.2000974379989202 [0.20419571691732463, 0.153521333685764, 0.47506650632348246, 0.27586104133154066, 0.3115430127008439, 0.6549672457079337]
9 242 3146 -3.3219749385249346 0.35182013099984033 [0.20311579017477585, 0.15268202073550102, 0.47856263777138935, 0.27640772095697047, 0.31376690601263935, 0.6573645259905638]
28 744 9672 -3.321952223210726 1.051557259999754 [0.2068607504544562, 0.14779936113277437, 0.4771244919416574, 0.2760205610576948, 0.3121478447327945, 0.6577063394054026]
3 121 1573 -3.3219821732274903 0.16735193099884782 [0.20521588228484178, 0.14655544846156973, 0.47587113803643877, 0.27384628754207174, 0.3109705274755159, 0.6575256539345213]
2 85 1105 -3.322155599042947 0.1463994490004552 [0.2042574768405771, 0.14684261992163714, 0.47599082203601567, 0.27527075567135206, 0.3111388694718692, 0.6577906721185061]
16 581 7553 -3.3219805408049052 0.8039468840015616 [0.20514062837225136, 0.1494889737431136, 0.4749398731666705, 0.27662770114760604, 0.31324259379052394, 0.6585282255881165]
20 430 5590 -3.321960578829325 0.6141705230002117 [0.2011883834236877, 0.15048962754371578, 0.47643723044955405, 0.27358311282503295, 0.30921475438982593, 0.6579132792347813]
0 52 676 -3.3219643926920726 0.0707788840009016 [0.200897616055863, 0.15253895097934425, 0.4773691871849397, 0.27646000657982317, 0.30962173763630263, 0.6556256166874457]
15 418 5434 -3.3219486802279747 0.570643115999701 [0.20331637602890765, 0.147437408638487, 0.4728341978423881, 0.27388420490081916, 0.311713634337715, 0.6592284275017682]
4 102 1326 -3.321940030133148 0.1345220880011766 [0.20196106607781686, 0.1445667755008886, 0.478551307817651, 0.2764399914703266, 0.3122338260523355, 0.6571280872605323]
2 72 936 -3.3220821613254623 0.11101017299915839 [0.20047394827209236, 0.14997190912865344, 0.47824715492218495, 0.2739992547416026, 0.30974463677606456, 0.6565283158547023]
34 581 7553 -3.322038035738381 0.8254682749993663 [0.2000820670587389, 0.14940658252396047, 0.4807076825323419, 0.27649544203492465, 0.31024533101571006, 0.6575274247975532]
42 1027 13351 -3.3219747078710307 1.460285354000007 [0.20554174115801643, 0.15278392194325655, 0.47979932122077734, 0.27533441724163016, 0.31129708871802675, 0.6582433494966929]
12 242 3146 -3.3219387572409267 0.3403826530011429 [0.20012236753728394, 0.1516626563185451, 0.482845161194706, 0.27497851000946166, 0.3117208217370378, 0.6586617720163463]
9 228 2964 -3.3220815665177765 0.33581645999947796 [0.20150800848297684, 0.1485257279598146, 0.4767767952044596, 0.27267375841716557, 0.3122544248073533, 0.6583973019730135]
0 28 364 -3.3220324294416113 0.03846017499927257 [0.19926183799709538, 0.1525391775672283, 0.4764791605735354, 0.2742022193291649, 0.31090109137071675, 0.655126561957615]
