366 4688 60944 8.160489123975815e-05 5.571955978000005 [0.9909858941937636, 0.98199381515326]
194 2527 32851 3.369541390126867e-05 2.719666334000067 [1.0021587365392666, 1.0037832893628205]
767 9880 128440 3.224069547913087e-05 10.842317344000094 [0.9992172826313042, 0.9989975661113097]
435 5282 68666 2.0735656977488108e-05 6.0542309709999245 [1.0012204157787912, 1.002003615577892]
38 578 7514 4.725166541831191e-05 0.6249658500000805 [1.0002963289002458, 1.00127950506411]
626 8141 105833 9.103859482515515e-05 8.801671341000201 [0.991337922215374, 0.9831509635536957]
431 5420 70460 1.3545707351741406e-05 5.828938198999822 [1.0034538417663483, 1.006792463650624]
5 88 1144 2.2564112110334548e-05 0.095989543000087 [0.9955549971921349, 0.9912972654829296]
31 429 5577 6.135496398631026e-05 0.4836172289997194 [1.0070949838623247, 1.0139084003896541]
433 5457 70941 5.631176413651648e-05 5.899749968999913 [1.0044337456975683, 1.008281726807128]
136 1560 20280 5.571880651448175e-05 1.7103102930000205 [0.9926543146288608, 0.9852299341789988]
1 16 208 2.6198904179093928e-05 0.018416763999994146 [0.994886124063728, 0.9898201201417262]
76 1001 13013 4.454294797889842e-05 1.0977812119999726 [0.9974195600546484, 0.9942302767270745]
354 4269 55497 5.063906155528094e-05 4.678023291000045 [1.0071127089144312, 1.0142540008551288]
69 834 10842 2.715611494249014e-05 0.9164984389999518 [0.9948736313431993, 0.9896799229349849]
482 6324 82212 1.1358465612459e-05 6.879970879999746 [1.0024909568697706, 1.005215134012313]
399 5101 66313 2.965318494429707e-05 5.5633863110001585 [1.0043963328200447, 1.0091333256508814]
327 3990 51870 2.6092883669839237e-05 4.254339085000083 [0.9949362378775403, 0.9899652886289642]
79 913 11869 5.750243606239736e-05 0.9936448120001842 [1.0067445595075988, 1.013188005254669]
287 3429 44577 2.234095571619693e-05 3.6625873590000992 [1.0043669433586895, 1.0085721044464409]
85 1027 13351 4.712169101925031e-05 1.1166635970002972 [0.9932298821624981, 0.9866190534584072]
804 10000 130000 6.233533506754368 10.691375798000081 [0.4513555384132013, 0.44728952848560233]
568 7383 95979 9.273714348220045e-05 7.850428093000119 [1.0094793953882129, 1.0188789969339425]
534 6459 83967 1.5693648241698944e-05 6.947668402999625 [0.9963115883187121, 0.9927813240052223]
631 7881 102453 7.345777496492322e-05 8.366989790999924 [0.9922868604266927, 0.9850069144978533]
36 406 5278 4.9066839856349336e-05 0.4551606790000733 [0.9944180994076276, 0.9884441634990881]
135 1882 24466 8.669371368771894e-05 2.1294821599999523 [1.009305959865911, 1.018728987760814]
276 3591 46683 6.356535362736511e-05 3.927245161999963 [0.9988493147186712, 0.9984888849242268]
254 3304 42952 3.408605023182618e-05 3.7092073149997304 [1.0058370371555498, 1.0116958784982304]
781 10000 130000 0.20586065346700205 10.670322112999656 [1.4498845588271898, 2.108051265862114]
203 2492 32396 7.247146205467954e-05 2.667637682000077 [0.9987602749958556, 0.9966798604321275]
136 1672 21736 1.4617406637612867e-05 1.7977642800001377 [0.9965956318896569, 0.9930288510760761]
8 93 1209 2.9928699058428035e-05 0.10295110600009139 [0.99845432600992, 0.9974358229013763]
41 546 7098 5.195297053946644e-05 0.599612642000011 [0.9928802069648649, 0.9856987880786586]
104 1306 16978 6.477431356038484e-05 1.43008083299992 [0.9951509304304629, 0.989683028340519]
166 2162 28106 2.5893498733466646e-05 2.3280375499998627 [0.9958943379811569, 0.991504915754718]
231 2895 37635 1.9654728276400874e-05 3.094357908999882 [0.9956007199837283, 0.991275662896268]
349 4570 59410 7.243442580266794e-05 4.942369199000041 [1.0084167794130787, 1.0170305853952646]
51 627 8151 3.342708044672169e-05 0.6918279680003252 [0.9987797557266259, 0.9981261383472008]
53 719 9347 4.1923185847818375e-05 0.7898260020001544 [0.9947860918653081, 0.989983274127493]
267 3395 44135 4.5327717760674824e-05 3.6707480750001196 [1.0006526802804074, 1.0019758740556959]
30 390 5070 8.498317876173367e-05 0.4430861420000838 [0.9941188381734918, 0.9889821595750264]
70 874 11362 8.400647758110348e-05 0.9548165060000429 [1.0082965606484613, 1.0162724216881516]
114 1382 17966 8.902681670310975e-05 1.4966710749999947 [0.9905701249833033, 0.9811968810442196]
527 6757 87841 6.827060290519251e-05 7.200578871999824 [0.9946450633687604, 0.988689554465013]
791 10000 130000 0.30071539261479996 10.712634975000128 [0.4529597547435066, 0.2089966245163971]
97 1077 14001 9.516098566801208e-05 1.1795496719996663 [1.0093234633117907, 1.0190208033702701]
111 1489 19357 7.864258153209713e-05 1.613680653999836 [1.006951288336042, 1.0145015527998391]
374 4671 60723 2.0015574246011257e-05 5.059231060000002 [1.0022655639972118, 1.004150478530105]
428 5332 69316 3.6236594618764618e-06 5.71900275400003 [0.9991089166013383, 0.9980504121961555]

