249 5992 77896 9.854276208012023e-11 8.112233304998881 [-7.719523994713734e-06, 6.063632277110335e-06, -1.4778616251682293e-06]
61 1401 18213 9.722016743984215e-11 1.9155363030004082 [4.69349522017939e-06, -8.454485608726352e-06, 1.926899880594313e-06]
411 10000 130000 0.058581340744027335 16.107864404999418 [0.15367178284632751, -0.1432567288818487, 0.1201825009347492]
196 4704 61152 3.591471443671601e-11 6.812824278000335 [-8.325121763709269e-07, -4.550242911429568e-06, 3.810108575866982e-06]
239 5519 71747 5.970580171476141e-11 8.126888762999442 [6.004004712247226e-07, -7.691273932051455e-06, 4.3546100980488185e-07]
61 1481 19253 6.340168435998967e-11 2.198238566999862 [-7.230649970629461e-06, -1.6139273157762282e-06, -2.9179828617757808e-06]
412 10000 130000 1.0125011005792517 14.387812589999157 [-0.049918642627164306, -0.05012173783591026, -0.08658545544039911]
147 3716 48308 5.763277016887993e-11 5.898981538999578 [7.578859691915625e-06, 1.1490982287556737e-07, 4.2479603546082135e-07]
142 3164 41132 3.088827844142085e-11 5.186001647000012 [2.716517636500816e-06, 4.754589290568497e-06, 9.501005473170834e-07]
40 821 10673 8.953912959648334e-11 1.1972830510003405 [9.292104706427112e-06, 1.7009413667980478e-06, 5.501983169672977e-07]
0 41 533 3.159281161552195e-11 0.053636358001313056 [-3.4694603211390425e-06, -2.2649964549272694e-06, 3.7980847482291155e-06]
13 354 4602 6.137223328095759e-11 0.5024509449995094 [-6.971901626862985e-06, 3.550240372415079e-06, -4.0076711987998966e-07]
56 1462 19006 5.2598925416262136e-11 1.999861010001041 [-4.681612809949573e-06, 5.8488733084661e-07, 5.508115260612593e-06]
30 785 10205 9.837352436960739e-11 1.090856074999465 [-2.4898650637001673e-06, 8.908235717874141e-06, -3.5801442329833783e-06]
17 464 6032 7.533869364651585e-11 0.6383197399991332 [8.60798399327728e-06, 7.778380440210004e-07, -7.97667346248776e-07]
17 551 7163 3.431949911618338e-11 0.7570175219989324 [3.455511441850153e-06, -2.244864370998423e-06, 4.164075377229368e-06]
370 8427 109551 3.311014583013522e-11 12.299951741000768 [2.0459033687083276e-06, 7.71061716994347e-07, 5.322582931681654e-06]
88 1966 25558 8.537921021085336e-11 2.684548576000452 [4.0951223643528936e-07, 5.387928142388762e-06, 7.495447970036101e-06]
202 4776 62088 8.333896809449426e-11 7.422876422000627 [3.250075352677261e-06, -4.588982264442111e-06, -7.191468561639535e-06]
171 3856 50128 9.342326698677617e-11 5.369927228999586 [1.4497047167929597e-06, 8.818071228106966e-06, -3.6828308455475552e-06]
3 162 2106 7.739426130018232e-11 0.222622159999446 [6.2202217482512095e-06, 2.693261279042237e-06, 5.607980597824565e-06]
6 154 2002 4.4226342546670135e-11 0.23497728999973333 [-5.934061166319382e-06, -2.268136827035602e-06, -1.966930592292282e-06]
168 4128 53664 9.469226642475273e-11 6.294813729999078 [6.161461822633237e-06, 6.9879194600828546e-06, -2.8102733412216683e-06]
20 560 7280 5.1083517206344424e-11 0.7824563930007571 [2.019089716159993e-06, -6.827034116282913e-06, 6.311886402261793e-07]
57 1294 16822 6.37259128784857e-11 1.8589990510008647 [6.468365438021572e-06, 2.1511826228492358e-06, -4.154344083227239e-06]
27 606 7878 9.125179095049888e-11 1.1366951529998914 [-6.7730618320199434e-06, -3.2288448662810424e-06, 5.9120203991211065e-06]
1 126 1638 6.408417920295832e-11 0.3574927360004949 [9.507594842693915e-07, 4.299484146429728e-06, -6.685407368338114e-06]
316 7540 98020 8.662601984968915e-11 10.789825219000704 [8.068794108026839e-07, 6.188081101176154e-06, 6.905260150883411e-06]
432 10000 130000 3.021580583305281 13.74004088899892 [0.4098546701827699, 0.2949401811726844, -0.8755626888832565]
162 4071 52923 9.877604423653475e-11 5.594242111999847 [-9.129991027013693e-06, 2.2351953991173028e-06, 3.22849959128835e-06]
3 100 1300 8.22013976275466e-11 0.13607846899867582 [-5.100093504823211e-06, 1.8086182026305191e-06, -7.274568307928674e-06]
81 2089 27157 6.323560078717358e-11 2.8942362779998803 [6.956658542493783e-07, -7.345045726352016e-06, -2.9668085688502126e-06]
28 708 9204 3.955739317965891e-11 1.0306960880006955 [-4.8347209331877805e-06, -3.776442109481146e-06, 1.3861283027167344e-06]
410 10000 130000 0.5761552675745376 13.610578334999445 [0.2548112992811505, 0.6157761597718459, -0.3633816043635504]
144 3739 48607 7.25529936574686e-11 5.204041506000067 [-1.4095062349267135e-07, -8.381169128573268e-06, 1.5129873156956864e-06]
27 700 9100 4.617645994614674e-11 0.9758966139997938 [-2.104129040120826e-06, -2.0303629281140067e-06, -6.1340628712793014e-06]
120 2814 36582 8.439867078129399e-11 3.8398367450008664 [8.046037063242709e-06, 3.7369275325923556e-06, -2.3864892571247504e-06]
11 389 5057 9.623533397759832e-11 0.5341428800002177 [5.067004781943171e-06, -1.1355343398576273e-06, -8.322941684306544e-06]
123 2673 34749 8.658637118300852e-11 3.671267589999843 [6.429053604438134e-06, 6.490779181275066e-06, -1.767321859253637e-06]
63 1729 22477 7.019479630025653e-11 2.3701680379999743 [1.8351025898857504e-06, 7.061862069309673e-06, -4.117924100672138e-06]
35 910 11830 9.845356625732808e-11 1.3040752910001174 [7.731833699539788e-06, -5.829785458255116e-06, -2.164697533307169e-06]
69 1951 25363 9.70511543974989e-11 2.642173009000544 [-8.330491189375191e-06, -1.1217702304668183e-07, 5.257517214117478e-06]
99 2408 31304 9.17519791936941e-11 3.3233141390010132 [7.292497934185929e-07, -8.771785863290706e-06, -3.7783523791550136e-06]
393 8904 115752 2.0949173586062243e-11 12.120083383999372 [1.975875088200637e-06, -4.121243385762948e-06, -2.458539753502482e-07]
198 4754 61802 6.057301200394642e-11 7.648354159999144 [4.682447688204264e-06, 5.983337559884131e-06, -1.6874143817263093e-06]
144 3170 41210 7.927448712679601e-11 4.900747192999916 [3.623635404015247e-06, -4.080898893106388e-06, 7.034914200600198e-06]
108 2725 35425 9.896328206209054e-11 3.7538311859989335 [-6.22358134029459e-08, 8.606500394971277e-06, -4.98874330036933e-06]
28 845 10985 9.530562287841821e-11 1.1368408159996761 [6.635486564710833e-07, -8.65071579795224e-06, 4.475538206961612e-06]
106 2701 35113 4.245208953874372e-11 3.6609519370013004 [3.745093050784841e-06, 7.79149397386044e-07, 5.274399851761314e-06]
7 251 3263 9.485023968887124e-11 0.35410253100053524 [7.064810738895065e-06, 6.565139959572519e-06, 1.35559072868191e-06]

