0 445 5785 4.6986499687544194e-11 0.751842312000008 [2.2401037898635772e-06, -1.0494424657836588e-08, -4.815981019140661e-08, 1.2451755256935767e-08, 4.01534182139996e-08]
0 474 6162 8.950165976220649e-11 0.7904313779999939 [-2.2266583380570257e-06, 3.444031505209837e-09, -2.2221451924676956e-08, 6.284979811490644e-08, 6.323459368923515e-08]
0 565 7345 9.356943157506423e-11 0.8964174920001824 [-3.4602611979906676e-06, 9.129834259114702e-09, 8.418142655714082e-08, 3.008465455197545e-08, -9.200516907682249e-09]
0 397 5161 9.639071300491735e-11 0.671869732000232 [-1.44359207906208e-06, -3.3120407226433627e-09, -4.446385444452432e-08, 8.627078987498831e-08, 1.4946555448936947e-10]
0 462 6006 8.87860541106665e-11 0.7372628000002805 [-3.749715319514552e-06, 7.691113306630984e-08, -1.779508777027668e-10, -3.657306843156632e-08, -1.4819767972809503e-08]
0 411 5343 9.5265504752818e-12 0.689720897999905 [1.0889230894146028e-06, 1.638644873294953e-08, -1.4241555463937207e-08, 1.892852070699533e-08, 2.1102601254399233e-09]
0 411 5343 8.964633854579066e-11 0.7145419649996256 [-3.641159894515002e-06, -8.980725997131488e-09, 3.0361433869107955e-08, -7.55818313171465e-08, -3.039318978914944e-08]
0 344 4472 8.86849412819732e-11 0.5540310260003025 [1.994044618169302e-06, 7.104017362236624e-08, -3.273665212520188e-08, 3.122794826086001e-08, 3.71119026866981e-08]
0 558 7254 6.551670120675827e-11 0.9180396359997758 [4.821782173669401e-06, -1.8550960184616713e-08, -4.378493045718172e-08, 3.944187961729864e-08, -2.0243311512380422e-08]
0 274 3562 5.042409090577189e-11 0.4542160300006799 [6.134974195348318e-06, 2.4595552216051615e-08, 7.985079458934095e-09, 7.249309624810147e-09, 2.3608538286048914e-08]
0 452 5876 3.503272017405258e-11 0.7320040679996964 [1.685556679387541e-06, -2.8055720031820133e-08, -3.87838268144133e-08, 1.5814371348759e-08, -2.6033802938328775e-08]
0 425 5525 9.248855840721514e-11 0.7007427389999066 [9.573824004615515e-06, 2.0562914846516917e-09, -2.067973280104582e-10, 8.685800280842616e-09, -1.8251047265510163e-09]
0 320 4160 9.812998653340679e-11 0.5397716959996615 [2.1749369251970717e-06, 8.10603146198947e-09, -1.551952456283709e-08, 9.494514249543908e-08, -4.3382160254662365e-09]
0 482 6266 4.126674850019362e-11 0.7645261990001018 [-2.968554249069719e-06, -2.3391933367495353e-08, -8.872945796154985e-09, 5.376658222386157e-09, -5.0898165484044455e-08]
0 304 3952 7.300884175347356e-11 0.49974870500045654 [8.279940532062099e-06, 3.7290089623322325e-09, -1.9757485460560982e-08, 6.386771593944215e-09, -2.9675400625997e-10]
0 491 6383 8.663593628477153e-11 0.7949142040006336 [5.302829523351977e-06, -7.019685978351174e-08, 2.3903718176322785e-08, -1.1207484388170715e-09, -1.8744348212771636e-08]
0 392 5096 9.719360398480329e-11 0.6522977080003329 [1.7059719686796112e-06, -4.4653707565090176e-08, -1.1180153723027055e-08, -8.520207999824673e-08, -7.069829565238928e-09]
0 632 8216 9.78121632032736e-11 1.045452178999767 [-7.2816246040601e-06, -5.947767202640638e-09, 3.025138265346769e-08, 2.8786308516018013e-08, 5.195995561737245e-08]
0 356 4628 8.4815330335044e-11 0.6045387740005026 [-8.603841636498845e-06, 1.1742277264812224e-08, 1.2233362732428546e-09, -1.8855614970538778e-08, 2.4166342296485886e-08]
