405 10000 130000 90586.2931238256 15.807868519000294 [0.1842015945436124, 1.5971403346695732, 1.3512142256235518, 0.6487121805782314, -1.0055651614755565]
405 10000 130000 133963.51523665182 14.824855869999737 [4.056944680046812, 0.6273301978650423, 2.192089799389594, -0.05498750795043922, 2.4378025252016586]
408 10000 130000 282721.8832524654 15.041549487000339 [6.243238630711171, 0.17470961778442384, 0.5714744912971712, -1.8041774003049922, 0.3951302138099768]
399 10000 130000 69.00988753027026 14.840890915999807 [6.258284386380636, 0.03357770581165899, 0.03434780802426702, -0.02476525229633855, -0.007989020089969727]
412 10000 130000 9.433093170500893 15.210852367999905 [-2.5308161115710366, -0.005663696715992764, -0.011308742562861615, 0.010054736649101864, -0.006460917122569961]
385 10000 130000 1.0991429450097794 15.79104409699994 [0.8048017260873471, 0.002506045460774522, -0.004534001799786856, -0.003944088479143155, -0.0016584458286033384]
382 10000 130000 110.99282025022214 16.450607763000335 [4.354867629741292, 0.04337340286606842, -0.020399589399362608, 0.07095399426313953, 0.0432542505660064]
378 10000 130000 24400.68885742247 16.42300349800007 [5.095719403371282, 0.13269808002402328, -0.8347545696806711, -0.470802430007545, 0.037327603360296724]
376 10000 130000 3834.1444767855073 15.677284019999206 [4.273365956651532, -0.02735795892194295, -0.17813882223033345, -0.0671579823623944, -0.3075649354553135]
382 10000 130000 23828.84443049265 15.621658091999961 [3.8058286201655784, 0.37038278557847837, 0.24441983405539372, 0.24295809793753298, 0.3542356693145041]
387 10000 130000 24373.716541313937 16.443236044000514 [3.75021676749198, 0.673893551166454, -0.5246317244584582, -0.0925615757176867, 0.4450018332993083]
399 10000 130000 243386.79557579404 16.457156894000036 [1.158255166583702, 1.885988040632322, -1.8675101854477674, -1.5603974322124334, -1.2685267334439019]
408 10000 130000 183569.75978943708 16.636491547000333 [6.551285443809339, -1.0434228306537294, 0.8036789228340572, -2.8846136497592627, 1.9486038904642662]
382 10000 130000 210054.10404901754 15.662217922999844 [5.2372788736072415, 2.2869761040978243, 1.7613220774112401, -0.2695864298709867, -0.5894705180417988]
435 10000 130000 169205.5907848743 16.4495553200004 [4.64942332572244, 0.37575835941975555, -1.6735247727359894, 0.05207774355780437, -1.57283367326374]
400 10000 130000 133362.06086777442 15.648209388000396 (1.3288360307009697, -2.5019495251519013, -0.7929737312906444, -1.2700358157362874, 5.5460216516944865)
404 10000 130000 271451.50663108693 16.27768897599981 (4.340696788398806, 2.7928378982788526, 0.23256149898625944, 0.5961927937541538, 0.8269173320532426)
402 10000 130000 13400.08548186526 16.049140219000037 [2.0921609186329446, -0.4067889812761804, -0.08954203094678935, -0.44271007725400185, 0.469130654892161]
387 10000 130000 9517.417048216614 15.251896411999951 [4.1015708148108505, 0.1148263717162681, 0.33105705259102314, -0.1928930108269694, 0.20016951608349137]
391 10000 130000 63965.78581372771 17.021117668999977 [3.7421025083549138, 0.5714417432967118, 0.6336303049159036, 1.5293254263009715, 1.3521497548104695]
388 10000 130000 71083.43401958101 17.329351712999596 [5.006629156326531, -0.20660032480862178, 0.4855250658583383, -1.8541263907671417, 1.374639520630861]
407 10000 130000 10166.86732147271 16.218639061999966 [6.042399673447539, 0.043646148245866545, -0.2594100823336011, -0.45293129144084543, -0.4885594548533526]
395 10000 130000 301182.14044318156 16.362551111999892 [-2.047478527616843, -1.2515392294253056, -2.3411976565632147, 0.7060428387721756, 0.26784590237112516]
389 10000 130000 12774.702743196089 17.0025691689998 [2.26428008177613, -0.030381714087189676, 0.15084202090847204, 0.039136119801464274, -0.041827959488765845]
394 10000 130000 313364.84153674403 16.577782129000298 [3.3319624299957504, -1.7316616973299095, 1.589511900117517, -0.009864226755965877, 2.6570804163078536]
394 10000 130000 3825.423262819035 15.832165570000143 [-0.5783234234123635, 0.10081868157303742, 0.36603824751669894, 0.47452147081246043, -0.11484706797500038]
377 10000 130000 204583.2868204099 16.282280415999594 [5.074897879492169, -1.1464667564073645, 1.1256467940551635, 1.1618605239966167, -2.554283973534791]
