0 160 2080 6.594568046113582e-11 0.24036695600079838 [2.8962213737514735e-06, 4.372908422181076e-08, 6.199617258071563e-08]
0 319 4147 9.968461273651002e-11 0.46553914600008284 [-9.958845610475082e-06, -3.643389586121281e-09, -6.1095332593305476e-09]
0 131 1703 9.017284029223421e-11 0.19828189600048063 [2.8956463393300467e-06, 7.474757505775433e-08, -5.09078312242945e-08]
0 138 1794 4.4829485926389717e-11 0.21739328900002874 [4.611486519820687e-06, 3.971619400463136e-08, -2.7910423396585447e-08]
0 204 2652 5.683251414892338e-11 0.3042734490009025 [-5.150561879850999e-06, -4.834035144700954e-08, 2.633691456975389e-08]
0 156 2028 6.929881874565463e-11 0.22965229399960663 [5.48346370893637e-06, -6.262961064884448e-08, 7.591573074062568e-10]
0 159 2067 6.445922938187244e-11 0.2473404219999793 [-1.7583121325201148e-06, -2.072553675790427e-08, 7.554607143159239e-08]
0 164 2132 9.11879799715825e-11 0.2663669849989674 [8.41111074945027e-06, 4.225028690922362e-08, -1.6094497485002444e-08]
0 232 3016 3.364615430995898e-11 0.36464853699908417 [-4.9112965528918495e-06, -2.6092538459428115e-08, -1.648367327674344e-08]
0 201 2613 7.850150234988528e-11 0.32922185999996145 [7.4060919776225516e-06, -2.524573179085494e-08, 4.15666142863745e-08]
0 172 2236 8.456483121134456e-11 0.2576847589989484 [-2.3803899314366397e-07, -5.6341755794549814e-08, -7.263899379049853e-08]
0 97 1261 6.918314190783453e-11 0.1571153349996166 [-8.273567454716297e-06, -6.312021549223409e-09, 5.768945481760399e-09]
0 177 2301 8.35149696150336e-11 0.28121547999944596 [-8.642991274999989e-06, -2.1018631915523094e-08, -2.0966264710971274e-08]
0 146 1898 8.205122571937161e-11 0.2585596129993064 [-5.286193971878193e-06, -7.021625033188549e-08, 2.1918396164752063e-08]
0 110 1430 2.6350995615987922e-11 0.17602383499979624 [4.859157234951746e-06, 1.3011015721163919e-08, 1.023093974686723e-08]
0 212 2756 1.2559336070106437e-11 0.3274650439998368 [1.9443298732502402e-06, 3.202036101513543e-09, -2.945570753205426e-08]
0 105 1365 5.7268287677228716e-11 0.16056640500028152 [-5.149427057021679e-06, -5.031480107112494e-08, 2.33150093145446e-08]
0 351 4563 6.560315741691724e-11 0.5137824849989556 [1.5345719508788456e-06, 5.603021475063157e-08, 5.6439699409612575e-08]
0 145 1885 4.071741236259239e-11 0.2152111799987324 [-6.3108527543646624e-06, 9.435439293484822e-09, -1.6574942231357958e-10]
0 208 2704 1.568853522002864e-11 0.3251572669996676 [3.690596660298392e-06, -1.1212089636889804e-08, 9.005120603115085e-09]
0 142 1846 4.616688213790033e-11 0.20956207199924393 [3.22562418989658e-06, 5.849533639876002e-08, 1.2430554772066181e-08]
0 165 2145 4.905893305695337e-11 0.2531048180007929 [2.2127694706235224e-07, 2.350367853581522e-08, 6.594371882332898e-08]
0 260 3380 5.902188833042505e-11 0.4014740719994734 [-3.3033115151856753e-06, -6.403113750165454e-08, 2.6664875147858578e-08]
0 150 1950 7.644301715576929e-11 0.22174808999989182 [8.346276658825907e-06, 1.9979562441716297e-08, 1.670584908492452e-08]
0 215 2795 7.14178847248417e-11 0.3332446770000388 [-7.035143900066832e-06, 4.680892040268754e-08, -1.1783351621146713e-09]
0 146 1898 4.849980591652837e-11 0.22923875100059377 [-3.939621493921181e-06, -4.752848669420774e-08, 3.2232930252690024e-08]
0 209 2717 9.751428003332767e-11 0.3271949690006295 [-8.23803088212301e-07, 1.6374351895773977e-08, 9.703320797804903e-08]
0 141 1833 9.9146595563276e-11 0.2168344169986085 [5.6483379685006976e-06, -7.593214622099636e-08, -3.0961210343915324e-08]
0 213 2769 8.030631465816251e-11 0.34554561099866987 [-6.363363757744463e-06, -3.8595881604772236e-08, -4.9917427393938106e-08]
