0 885 11505 9.827411008723572e-11 1.2008301940004458 [1.989819329132578e-06, 4.3568980630710354e-07, -7.328398523363868e-07, 1.8856416130930346e-06, -9.649743935739022e-08, -1.2418914445108673e-07, 5.708461434237649e-07, -7.164149000243945e-08, 6.899487769737827e-08, -3.175376789524543e-08]
0 613 7969 7.868179611963262e-11 0.7818661520004753 [-6.855168576182257e-06, -5.503565166596732e-06, -1.6218444336047133e-06, 1.0898055062330081e-07, -5.81967829260719e-07, 2.656461941488725e-07, -9.593145350139768e-08, 8.068597633023817e-08, -3.273180110856298e-08, -4.293550396249448e-08]
0 629 8177 9.171815490399775e-11 0.8295040400007565 [-8.807607712483086e-06, 1.1880112386291881e-07, 1.059215892455839e-06, -8.847825941605347e-07, -7.293359858210277e-07, 3.827374743991512e-07, -5.590802757345202e-08, -2.5340602940433524e-07, 5.3661344209772835e-08, -9.927912579706914e-09]
0 913 11869 9.066530340757012e-11 1.1802352910008267 [-3.180059555001705e-07, -7.814565015878678e-06, 1.2209283453747454e-06, 8.458181064425669e-07, -4.3373707102150226e-08, -4.309780388583384e-07, 1.8995844511184807e-07, -2.622934529156896e-08, 4.0397942020862584e-08, 8.385478155703475e-09]
0 935 12155 9.772187079981184e-11 1.2085303109997767 [-1.3152219071125666e-05, -1.4023500269623128e-06, -2.8424686420898014e-06, -1.283665255696535e-07, 6.391835647452112e-07, 1.0614691143177708e-07, -1.9258579836549203e-08, -5.966986037553717e-09, -1.818575623759792e-08, -1.6651835496405055e-08]
0 865 11245 9.080277964022652e-11 1.122133472999849 [6.403135803209873e-07, 2.198916465272699e-06, 4.406266997922316e-06, 1.0193997750883433e-06, -2.416807860002851e-07, -3.4397881210745705e-07, -2.112266792005488e-07, -1.1963649677935107e-07, -7.35896663630959e-09, -1.8596343391684714e-08]
0 817 10621 9.926767429764971e-11 1.0427621670005465 [-1.8413477570591834e-06, 8.796245849602673e-06, -9.245560858753682e-07, 6.146227418051098e-07, -3.182061930204957e-07, -3.1465116546287107e-07, -1.2136451406221376e-07, 1.5967367720314527e-08, -1.6424377481753152e-08, -3.4716433570612666e-08]
0 746 9698 9.075883767701083e-11 0.9620325000005323 [7.195268139652384e-06, -2.856950232010168e-06, 4.422311153278463e-07, -2.4443762411080996e-06, -5.840395293245994e-07, -9.552551153908504e-08, -1.1443735875394308e-09, 4.4172464964020846e-08, -4.546973789279007e-08, 3.986919178731018e-08]
0 723 9399 9.783108809423351e-11 0.9377362120003454 [-3.4768806958467908e-06, 2.1731096905272558e-06, 1.1805689129782609e-07, 1.4655901398348618e-06, -1.6420403123248808e-06, 1.4616135334868871e-09, 1.581666685026836e-07, -3.841895751297717e-09, -1.0682829436629264e-09, -5.228153352726282e-08]
0 770 10010 9.282200057651912e-11 0.9940252880005573 [1.0263686623203008e-05, -5.697502964620609e-07, -1.656811955704775e-07, -1.1584356362412075e-06, 3.1621869573222206e-09, -3.411492225717979e-07, -7.295552715019656e-08, 2.299293161969377e-07, -2.248267523774863e-08, 5.5614087903050375e-08]
0 651 8463 9.511499954847273e-11 0.8577735740000207 [-8.454311351061495e-07, -8.397413391696952e-06, -7.367081710083062e-07, -2.6501074911526105e-07, 1.8937640470175306e-07, -2.9097231866871203e-07, 1.8745940354467855e-07, 2.7920681243545487e-08, 8.20729468211081e-08, 2.0537747221082664e-08]
0 718 9334 6.84568834652222e-11 0.9442434070006129 [1.09857899874188e-05, -1.3519461042712353e-06, -2.6138664243673623e-06, 1.6087423808121755e-07, 4.623390505644583e-08, -2.0952648506360763e-07, -6.343488555571838e-08, -1.6234994528367497e-08, 2.044145469803778e-08, 3.051779270709775e-09]
0 773 10049 6.747945193915806e-11 0.9955261479999535 [-1.4739924193638985e-08, 5.836180801927544e-06, -1.7413612459133852e-06, 1.0644325121029546e-06, 4.237553066711592e-08, -2.006017522165491e-07, -6.37358701151273e-08, -9.733720689428575e-08, -6.359237258036567e-08, 3.1022926495964904e-08]
0 780 10140 9.92583695555947e-11 1.0125428399996963 [-4.156823939857386e-06, 4.491406506502887e-06, -6.804428472283389e-07, -2.221142781420207e-06, -2.997547076665131e-07, 4.747587543366527e-07, -3.1175159020335634e-08, 7.610295328520768e-08, 9.423526722417808e-08, -3.1745361168649775e-08]
0 890 11570 8.541219826491216e-11 1.2200345299997934 [-2.232935995089792e-06, -9.329552765873636e-07, 2.75392035019117e-06, 9.68855531867251e-10, -1.9037712148309185e-07, 1.5325648858504203e-07, -2.3343516943005467e-07, -3.0591441663154527e-07, 7.317228895419363e-08, 2.056744591315746e-09]
0 838 10894 5.7511079621767736e-11 1.0764494220002234 [-1.1361683836410277e-05, -3.1328065178550775e-07, 1.0795678032993743e-08, 9.838420181745493e-07, -8.125982275556337e-08, -9.809752593877075e-08, 6.292975134286396e-08, -6.624777113420073e-08, 9.110012729052849e-09, 8.124779011870565e-10]
0 909 11817 8.757353709472267e-11 1.1722480660000656 [4.785632805634838e-06, 4.479930292307546e-06, -7.395724927809934e-07, 2.253472462697344e-06, 4.7645029986070134e-07, -1.6341984384739286e-07, 8.349055389356e-08, -1.1120729520075743e-07, -5.981464850993344e-08, 1.077631357212135e-08]
0 740 9620 9.792954369758162e-11 1.1633882309997716 [-1.3948633776565455e-05, 2.5857452115715565e-06, 9.462594558482259e-07, -3.7021579435443324e-07, 4.857694039248098e-07, -9.671280411151962e-08, 1.3194848185168224e-07, 3.357914767261867e-08, -1.744544491263689e-08, 4.8065246759275245e-08]
0 685 8905 8.878928252614021e-11 0.9568098440004178 [3.1346878288326674e-06, -7.11275980082965e-06, -2.4958673556823727e-06, 8.299541855604846e-07, 3.769943304112655e-07, 2.021967519965708e-07, -1.4330203354796518e-07, -6.489066216427471e-08, 1.548342516495682e-08, -1.489353723581385e-08]
0 678 8814 9.917504746494371e-11 0.8949751050004124 [5.413151898295846e-06, 1.2096659331225457e-07, -1.648398991319778e-06, 4.753061317772082e-07, 1.075704057119429e-06, -1.1457198319805837e-07, 2.1415982891344797e-07, -9.11094708510073e-09, 1.874692898746238e-07, 1.2059477387288432e-08]
0 971 12623 9.950641322723364e-11 1.2408298919999652 [-1.5252384739145655e-05, 9.031498324893508e-08, -1.0248990397120211e-06, 2.6579956543284235e-08, 4.18906956006785e-07, 1.1557828668888767e-07, -3.598347166125306e-08, 1.18761740616015e-07, -4.922473333039238e-09, -2.1032253392728564e-08]
0 598 7774 9.89451524768073e-11 0.7803662179994717 [1.0717072422592347e-05, -4.3520092152738716e-07, 3.998401294741555e-07, -1.7603891305445044e-06, 4.51149866933331e-07, 4.727843827421689e-07, -2.385955075079164e-08, 5.913095752388452e-08, -2.1583631621819362e-08, -5.999399852449399e-08]
0 688 8944 6.28690250360375e-11 0.8852220409999063 [-8.131857054474181e-06, 2.7169012559855916e-08, 4.713356926557406e-07, -9.278420974690515e-08, 4.348286536817713e-07, -4.504264318769469e-07, 1.2011642449623056e-07, 8.379985720348376e-08, -8.477301938030753e-09, -6.76012306318354e-08]
0 701 9113 9.912694794894554e-11 0.9200215419996312 [3.1245498595958663e-07, -5.629895086120169e-08, 4.678443302781e-07, 1.3442112175712974e-06, 6.555126037991959e-07, 8.963910693764439e-07, -1.078461706950262e-07, -2.1878209223639716e-08, 2.7565556569504654e-08, 8.158126319167983e-08]
0 786 10218 8.064074485193604e-11 1.025090951000493 [-3.9515739462553226e-06, -2.8040800354580226e-06, -1.8097695249873418e-06, -3.110439079799851e-07, -1.3141091246715443e-07, 8.773215238972619e-08, -1.4502985978761455e-07, -1.322357055857125e-07, -1.229992817272471e-07, -8.391279240937709e-08]
0 856 11128 9.433651905144255e-11 1.0962152800002514 [4.160494288037838e-06, 4.1520677064440545e-06, 2.9373986084509392e-06, -7.9039428717426e-07, 5.28034706701598e-07, -2.4391648510440654e-08, -1.0682605385839675e-07, 6.784666782569555e-08, -1.5449104415514476e-07, 1.7664173348739145e-08]
