0 517 6721 7.830980011384939e-11 0.659221936000904 [-3.5628660840476305e-09, 3.5892404984588526e-06, -3.4334718659802275e-08, -7.884012870375656e-07, 2.6440076379922174e-06, -4.366977156704878e-09, 1.5741670391272833e-06, 1.0655420961753951e-06, 6.974262889270095e-06, -2.3308661509701473e-06]
0 594 7722 6.83663124991873e-11 0.7465643790001195 [1.3196723399671662e-08, 1.0176869188762842e-06, -5.178391006154831e-06, -9.790525345456767e-07, -3.179447473737477e-06, -3.920909153612762e-06, -1.5964698808318568e-06, 8.703687459381008e-07, 1.2326552249768724e-06, 2.7398361090261437e-06]
0 621 8073 9.374459706675871e-11 0.8041508130008879 [-1.5170475585025902e-09, 4.4087595142627574e-08, 1.2357090703012678e-06, -1.6551971767518478e-06, -6.379259993948779e-07, 1.652732051755638e-06, -4.901244816236115e-07, 2.7559771508490216e-06, 4.162423087843447e-06, 7.820045624937767e-06]
0 618 8034 4.882677497073268e-11 0.7980124690002413 [1.690231592701842e-08, 2.9507032252892043e-06, 3.124516906899795e-06, 1.9327629009694144e-06, -2.6271853416437e-06, -2.627065748910233e-06, 2.1332964533411714e-06, 6.895826382207769e-07, 1.8415491595176729e-06, -1.2424595482462187e-06]
0 609 7917 9.938434353708711e-11 0.811727170001177 [8.180679289737059e-09, -6.398898915883019e-07, 1.096995708890103e-06, -6.481094789106836e-07, 3.5924798773813563e-07, -1.183888244387871e-06, -9.124690480465501e-07, -6.788643120378196e-07, -9.683619195961084e-06, -2.926022953711412e-07]
0 833 10829 6.55482343207068e-11 1.1009513179997157 [3.2359184809409575e-08, 4.5981512745296585e-07, 4.648594837446511e-07, -1.884474244147148e-07, -6.163728650863775e-06, 1.2315063667866236e-06, 2.071344559231997e-06, -3.047637919920443e-06, 1.1253863393828965e-06, 5.106963704585284e-07]
0 590 7670 9.733113606646179e-11 0.7713402509998559 [-3.578861769634811e-08, -1.2221226345648078e-06, -2.492233445203524e-06, 1.9478628812269662e-06, -3.4942209573495273e-06, -1.0579422021870326e-06, 3.449695117385188e-07, 3.925738325988448e-07, 7.2009103690472125e-06, 2.751154901830973e-06]
0 588 7644 9.070293490494979e-11 0.7684534159998293 [7.874457199119918e-09, 4.956695614767425e-06, -3.0109164130461027e-06, -1.5732787434515796e-06, 1.2355363784989633e-06, 4.96040947302518e-07, 4.802326473651225e-06, 4.1508145676172364e-06, -9.326845867536468e-07, 3.3225142043492666e-06]
0 710 9230 6.715755236426492e-11 0.9362535210002534 [-4.9621988549928454e-11, 4.6067849708616536e-06, 5.6157527714469915e-06, -1.253106098253941e-06, 2.806306864899542e-07, 1.2473357137493846e-06, 1.2801518415302068e-06, 8.397263040341927e-07, -2.941254701704495e-06, 4.456430199626715e-07]
0 576 7488 9.764581133666291e-11 0.7612305200000264 [-1.0996557683376451e-08, 1.7921463368004507e-06, 3.0287590870297436e-06, -7.678404094075758e-07, 3.91789875952419e-06, 1.0816457127516896e-06, 7.85139108579932e-06, -1.6316264559892518e-06, 2.895654516049533e-07, -1.5973529262881732e-06]
0 634 8242 9.747209886931086e-11 0.8200009480005974 [-6.1746208868862415e-09, -1.2671720402295854e-06, 6.940952633065248e-07, 5.660285682283752e-07, 3.958525995284076e-07, 1.2033519721211622e-06, 2.781214186919757e-06, 1.0429965137712842e-06, 9.013641732647865e-06, 1.7347827728718784e-06]
0 597 7761 9.858218318063695e-11 0.7814638760009984 [-3.0114455041104153e-09, 6.338732358728682e-07, -9.310731393682443e-07, 3.5714049857540685e-06, -1.6996799942535234e-06, 5.219733615854457e-07, 3.559722689603262e-07, 1.5893850023500194e-06, -1.555223263487051e-06, -8.731261105006021e-06]
0 625 8125 6.424777739650501e-11 0.8149088499994832 [2.818363500737388e-08, 3.281128451531188e-08, -4.259401587266887e-06, 8.525825146723085e-07, 3.0289850937074853e-06, 4.077048508978967e-06, 2.694173455471116e-06, -1.2822710005791766e-06, 1.620495101155768e-06, -3.2902891279796475e-07]
0 527 6851 9.923338145040042e-11 0.6930595720004931 [-6.801068580252764e-09, -4.5818056196382906e-08, 2.0524706342247227e-06, -5.667675656012325e-06, 2.065663957209573e-06, 2.45750307603678e-06, 5.7432019217236745e-06, -2.878732407301445e-06, 2.5454434269068394e-06, 2.092011948512235e-06]
0 668 8684 9.047047733745211e-11 0.8846361059986521 [7.348479060691355e-08, -1.2914977438159439e-06, 8.303415400165284e-07, 3.922244716567627e-06, 2.7877065295755384e-07, 2.3234490722260674e-06, 1.0630915399141516e-06, 4.5580122503542476e-07, 2.0472499081559517e-06, -2.779139522662996e-06]
0 581 7553 6.031888880502184e-11 0.7735970829999133 [1.8143315421732844e-08, -1.3589681563304345e-06, 8.430679023477746e-09, -4.585048116918183e-06, 2.2626126171948443e-06, -4.559116807996697e-07, -1.5268049379805778e-06, 2.901611613961347e-06, -2.9707153633695377e-06, 3.0421462384502656e-06]
0 521 6773 8.595277770367796e-11 0.6845065989982686 [3.129836354758699e-08, 1.5375768809384548e-06, 4.333752070506471e-06, -1.1640905735341949e-06, -4.9333420995725335e-06, -3.269320800691631e-06, 9.494977659774102e-07, 4.101247423918377e-06, 5.443426372556197e-07, 7.822003857865875e-07]
0 653 8489 5.662939032115041e-11 0.8505520149992662 [1.5884926470969213e-09, -7.083444420145128e-08, -4.989780373333966e-06, -2.9679024712671e-06, 3.1974612360729654e-06, 1.4233921173946876e-06, 7.595540236025486e-07, 2.8879260111956336e-06, -1.2961862962402704e-06, -2.1411471033363332e-07]
0 521 6773 4.876245213674379e-11 0.6904123490003258 [-4.386906227033767e-09, -3.8100455374902994e-06, -1.7082659629631097e-06, -2.808119110550607e-06, -3.03674593989721e-06, 1.1142180930624686e-06, 2.1397009914229023e-06, -1.962477428073303e-06, 1.2011490957272677e-06, 1.7070867395474116e-06]
0 471 6123 9.627564014301551e-11 0.6244648829997459 [-3.298808496404347e-08, -6.307542313898004e-06, 7.598921398313153e-07, 1.6491575422170231e-06, -1.75821878510259e-06, 1.7719062083321724e-06, -3.34195906318162e-06, 2.298024144871873e-06, -4.195364061220215e-06, -1.4246354194093832e-06]
0 624 8112 8.673985715406671e-11 0.855265797001266 [7.102755727322822e-09, 9.630333598904722e-08, -2.3014710410827771e-07, 6.561133022060686e-06, 6.301786548761176e-06, -7.619440134239355e-07, -3.479284058198055e-08, -6.027456315142446e-07, 1.2260866333430285e-06, 9.817247849329926e-07]
0 580 7540 8.714052139269095e-11 0.7709547110007406 [-6.024151302031895e-09, 1.909934255998361e-06, -3.255740418307096e-06, -2.877860206258339e-06, 2.4997168954901788e-06, -9.574053634507704e-07, -1.044526489311268e-06, -4.272867869070519e-06, 6.027709930001874e-07, 6.1131714872249006e-06]
0 566 7358 6.719298366709836e-11 0.7348363450000761 [-1.6440551597274636e-09, 1.5134784311774784e-06, 2.215642490988922e-06, -3.823668825518111e-06, -2.072826782003795e-06, 2.989971508349294e-06, 4.237203989228455e-06, 6.366577503731845e-07, -2.605769715697207e-06, 2.6381841404725276e-06]
0 463 6019 9.824610287089164e-11 0.5994186099997023 [4.644866585381512e-09, 9.925399962415959e-07, -6.8520113250812695e-06, 2.5600470470309905e-07, -4.008952491203807e-06, -4.192911056402829e-06, -2.5436600322943653e-06, 4.4448931556351676e-07, -1.960204009376773e-06, -2.4222389827115242e-06]
0 522 6786 9.968451029655026e-11 0.6903450730005716 [-2.2524680048160922e-08, 1.4254228172910592e-06, -5.0974445226205635e-06, -2.5088188069497597e-06, -1.1588766022323287e-06, -1.6728940116329844e-06, -1.5433611461019101e-06, 6.979133669687198e-06, 1.7003849231514822e-06, 1.475739428753765e-06]
0 662 8606 9.311083453250131e-11 0.8625874389999808 [-2.14984431762888e-08, -5.23563883212566e-06, -1.9736093486542106e-06, -3.718596848034447e-06, -5.9635538888806114e-06, -2.6574304815892894e-07, -2.8997152839859404e-07, 1.819511560302349e-06, -2.0790674015324436e-06, 4.66064801560212e-08]
0 644 8372 9.368409327504391e-11 0.9690378030009015 [-8.548268140502038e-09, 1.963852555578115e-06, -1.6463984437416667e-06, -1.3924627002621855e-06, 7.2767273196101354e-06, 4.482712343200789e-06, 1.6655730063534043e-06, 2.75321930557035e-06, 8.501502430750049e-08, 1.019813390545513e-06]
0 599 7787 9.43642231815428e-11 0.7876713780005957 [3.134441518348743e-08, 2.597216928860461e-06, -2.6425276535304183e-06, -3.8055034348862707e-06, 3.609374834944206e-06, -4.0695373389213155e-06, -1.445511926225717e-06, -9.039541753184868e-07, 2.1628096383114497e-06, -4.376762584138896e-06]
0 607 7891 8.555266306065767e-11 0.8090154279998387 [-2.2425965319917936e-08, -5.775011776720962e-07, -1.9406107543306308e-06, 5.314614944533933e-07, 6.461247252817859e-06, -1.0755243772663022e-06, -2.186514784954868e-06, 2.1240392468650906e-06, -4.619540432371649e-06, -1.6138409598615212e-06]
