1 125 1625 4.991840266473209e-11 0.09550570400006109 [3.6880681321789606e-06, 3.4790400286484215e-06, 4.920654082152094e-06]
16 460 5980 6.144683511034188e-11 0.3177881150004396 [7.69287939359757e-06, 4.6022314078406953e-07, 1.4334002953085385e-06]
76 1882 24466 2.5304873010780947e-11 1.2216490549999435 [-3.659268242547458e-06, 3.309374936830679e-06, 9.811556794625019e-07]
15 588 7644 9.82112124391922e-11 0.38207606400010263 [-6.110249355173975e-07, 9.53729037323575e-06, -2.62258523292435e-06]
60 1565 20345 5.043601866704746e-11 1.0297830240006078 [-3.026240474821573e-06, 8.696680667042412e-07, -6.365655088783406e-06]
46 1387 18031 3.277840277669928e-11 0.9366280409994943 [-4.111877219934413e-06, 3.578706546560989e-06, -1.7503508101192884e-06]
3 189 2457 4.4236936533909526e-11 0.12180794100004277 [5.965964503615248e-06, -2.7555063235711597e-06, 1.025372603628428e-06]
64 1750 22750 7.452441885886086e-11 1.1868677749998824 [-1.2391845787344086e-06, -4.490459996625397e-07, -8.531541368877887e-06]
7 282 3666 3.42215774237753e-11 0.17605093699967256 [-1.0262248775503054e-06, 4.200282796725682e-06, 3.940312722615103e-06]
14 359 4667 8.382220430328159e-11 0.23749755199969513 [3.866967624801444e-06, -3.5954399326175776e-06, 7.479410229620915e-06]
26 750 9750 7.921661208337747e-11 0.49079396999968594 [-5.835038011437475e-06, -5.948140050685219e-06, 3.1286695935959304e-06]
6 262 3406 6.691208789916549e-11 0.171145639000315 [1.176671882718212e-06, -6.886988259473362e-06, -4.2540479420737544e-06]
13 397 5161 8.554931768465358e-11 0.2636087540004155 [6.004727616706087e-06, -6.913706113630198e-06, 1.3012423710336348e-06]
0 60 780 6.981302799643098e-11 0.03625132099932671 [6.412551211646548e-06, -1.8913514116536683e-06, 5.011487283439622e-06]
54 1495 19435 5.5154164626487213e-11 0.9999198929999693 [-5.626412025910585e-06, 4.682482888081941e-06, 1.2537967714090534e-06]
22 703 9139 8.84111190169573e-11 0.47934986099971866 [-6.235647453130121e-06, 2.596583937609326e-06, 6.541068086496148e-06]
45 1133 14729 7.304343595889134e-11 0.7376025539997499 [-4.2364198171088226e-06, 1.7044903742969007e-06, -7.224326657622024e-06]
15 430 5590 8.270733324552479e-11 0.2821662219994323 [5.497749648312705e-06, 6.067374661606018e-06, 3.95841467834076e-06]
29 845 10985 7.039553839727788e-11 0.581501362000381 [2.426207924754017e-06, -7.946090764200438e-06, -1.1699124198961243e-06]
15 580 7540 5.137599591859334e-11 0.4051865839992388 [8.106843394635013e-07, 3.155080592062842e-06, 6.384688972685385e-06]
75 1968 25584 2.694869361540388e-11 1.2642466090001108 [2.384825552898018e-06, -1.2673352379804995e-06, 4.4334142703137335e-06]
119 3637 47281 4.5795622764657415e-11 2.362685667000733 [6.457887170296066e-06, 8.592252140910462e-07, 1.8311330076903413e-06]
21 659 8567 2.2588512748609153e-11 0.4352876640004979 [-1.5920418325867993e-06, 2.534842750877933e-06, 3.6916781793954376e-06]
13 496 6448 5.320647525140258e-11 0.3310286539999652 [1.7078024466303346e-06, -5.694410727381691e-06, 4.226531973446591e-06]
39 1090 14170 1.4269397386619223e-11 0.7022957540002608 [2.4392985763188965e-10, 3.777323779047872e-06, -3.496277101361715e-08]
10 347 4511 4.824476687735129e-11 0.2250986910003121 [4.320606852803401e-06, 5.137208255042065e-06, -1.7849970994898684e-06]
113 2593 33709 1.9746892658670353e-11 1.7005723820002459 [1.4618493468417917e-06, -4.186012297735032e-06, 2.952798486515116e-07]
27 859 11167 2.7535484223941764e-11 0.5824159619996863 [-1.5262604136051925e-06, 5.018372058739779e-06, -1.4817305376936605e-07]
16 454 5902 9.611584335598149e-11 0.29967666799984727 [2.920191743550443e-06, -7.4516405292597705e-06, -5.662276658692552e-06]
18 420 5460 1.2271958720560902e-11 0.2866167359998144 [8.028684817196526e-07, 2.1136134934449e-06, 2.6758174306087712e-06]
36 1082 14066 5.392662883666201e-11 0.7128258729999288 [-2.5359988566209912e-06, 5.059867761305537e-06, -4.679003833507718e-06]
46 1200 15600 9.018424509809311e-11 0.7919005129997458 [3.870145142070287e-06, 7.85607154727174e-06, -3.672650476365847e-06]
