0 122 1586 4.662441446203585e-11 0.06308215799981554 [1.5546392224456946e-08, 4.622380800037698e-06, 4.779237082371218e-06]
0 150 1950 8.512942848092855e-11 0.07610372299996015 [8.919340699452566e-08, -7.791638663770267e-07, -2.228832348416983e-06]
0 102 1326 1.430334603550404e-11 0.05444114400006583 [5.974971428300912e-09, 2.4316525499952075e-06, 2.8343269176147844e-06]
0 95 1235 9.795581434845605e-11 0.05054078200009826 [4.031730493952854e-08, 1.6811892055960929e-06, 8.881135424458626e-06]
0 114 1482 7.362353544900217e-11 0.07003034099989236 [3.257771807902158e-08, -9.267029002885696e-07, 7.883633681953826e-06]
0 144 1872 2.438364243060846e-11 0.08757225699991977 [3.782192406949569e-08, -2.517144497992178e-07, -3.1646963303267772e-06]
0 144 1872 6.249789993191644e-11 0.07354505700004665 [-7.242889976718378e-08, 5.82819772202396e-07, 3.1142841601560435e-06]
0 98 1274 1.0987773433172223e-11 0.07040581900037068 [-7.829186750843101e-09, -1.156342248296737e-06, 3.0062741701615474e-06]
0 119 1547 5.594159855089732e-11 0.08189907299993138 [-5.359677132591004e-08, 4.035850758593205e-06, -3.30565700574652e-06]
0 119 1547 9.889445544202959e-11 0.06501448400013032 [-3.1358428372667973e-08, -2.464304332273299e-06, -9.109783164265281e-06]
0 252 3276 9.042584205635404e-11 0.15608302900000126 [4.6413281556179535e-08, -1.9797926848685105e-07, -8.297271793636238e-06]
0 228 2964 9.918785842220539e-11 0.2095236059999479 [6.41557622431907e-10, 9.754265661714163e-06, -2.0094884575633548e-06]
0 77 1001 2.932252369150379e-11 0.0795321230002628 [2.2488102701831478e-08, -4.547713903766963e-06, -1.893059510344891e-06]
0 79 1027 4.863884875824112e-11 0.07449158700001135 [4.005577360979435e-08, -2.239625602466907e-06, 5.251502254043588e-06]
0 113 1469 9.887210451999106e-11 0.08036315200024546 [-4.05128241816073e-08, 1.9369101457024816e-06, 8.87173006666499e-06]
0 110 1430 9.953910811442692e-11 0.072024699999929 [9.920697679896914e-08, 1.0575571802492078e-06, 2.0939651818003502e-08]
0 114 1482 7.633800953301056e-11 0.06216124200000195 [-4.0574430479474555e-08, 7.734613729212617e-06, -2.2564553075369568e-07]
0 129 1677 6.79350111527452e-11 0.06563500199990813 [3.491235975810408e-08, 6.527983732004002e-06, 3.6237702615706003e-06]
0 154 2002 2.452068965959275e-11 0.1162713859998803 [-3.404304313566392e-08, 1.6078731815283575e-06, 3.216542496586651e-06]
0 100 1300 8.236930310255764e-11 0.0942206550002993 [-1.8238067590938292e-08, -8.052001765656965e-06, -3.7693898145321107e-06]
0 142 1846 9.825165079190196e-11 0.14047542999969664 [1.2533647893288723e-08, -1.1578216801665996e-06, -9.764229434712641e-06]
0 178 2314 2.905857736276683e-11 0.2242825579996861 [3.361334105931449e-08, 3.2564881730480376e-06, -2.6749383487974284e-06]
0 147 1911 4.772076148425672e-11 0.15345945200033384 [4.128974175632357e-08, -9.885977971000707e-08, 5.537378484912649e-06]
0 110 1430 7.325137993117692e-11 0.14182928599984734 [-4.95643973666343e-08, 2.5934890016917634e-07, -6.9726482211554105e-06]
0 117 1521 4.8042180032494796e-11 0.17871898799967312 [6.6900512308981394e-09, 4.248093650337768e-06, 5.435835953718096e-06]
0 104 1352 7.845293566611982e-11 0.12306486099987524 [-8.453408711201876e-08, -1.9569205552059476e-06, -1.778560869947528e-06]
0 125 1625 2.6698783754465243e-11 0.09851032599999598 [-2.0595714230126017e-08, -4.078308207356815e-06, 2.4133693198060525e-06]
0 95 1235 9.826676726041294e-11 0.0533944359999623 [-4.7126370954266193e-08, 6.860517822345144e-07, -8.69408717573701e-06]
0 133 1729 2.7130357407500276e-12 0.09605327999997826 [-2.1075812568014474e-09, 1.542643708808648e-06, 5.374636181946824e-07]
0 170 2210 4.582570162751149e-11 0.11378571100021873 [2.1161214648086688e-08, -4.5364171110949535e-06, -4.557263583319756e-06]
0 89 1157 9.37961431404937e-11 0.052141574999950535 [2.7770786786694514e-08, 6.47095344871978e-06, 6.6491156267187e-06]
