0 175 2275 4.0499008281962204e-11 0.12437033599962888 [-1.7307668408742731e-06, -2.069076339910674e-06, 1.5505337273607785e-06, -9.394414118507426e-08, 3.3645962421496505e-07]
0 180 2340 9.823172539323109e-11 0.13553473599995414 [1.8938352239933007e-06, -1.4774454393362744e-06, 1.2765088467453361e-06, 1.8751387096994743e-06, 5.8009733029430887e-08]
0 269 3497 3.807855663191937e-11 0.21132065099982356 [-2.622938326816379e-06, 4.2691958079771506e-07, 1.0885156811586794e-06, -5.377158431395139e-07, -5.049994600943204e-07]
0 237 3081 9.937922796743888e-11 0.2079790990001129 [-9.768530461061396e-07, -6.679863833406835e-07, 9.608667174073736e-07, 1.9637713629513893e-06, -3.405214705268398e-07]
0 302 3926 6.835878261776043e-11 0.25462050799978897 [-3.036701299280139e-06, -2.59313147263544e-06, -7.796834250192507e-07, -1.2412099834167681e-06, 2.05365001099049e-07]
0 192 2496 8.731735375542634e-11 0.14405377399998542 [-5.351836499609287e-06, 2.7818245267222104e-07, -9.865747407069253e-07, 6.657375364870023e-07, 8.30770061387118e-07]
0 192 2496 8.972975148796524e-11 0.18899955899996712 [2.4005481983182356e-06, 4.612172875566228e-06, -1.7340240012995712e-06, -2.574739505097169e-07, -3.343852423808259e-08]
0 222 2886 9.920114761024831e-11 0.15155916399999114 [-2.8967712484440065e-06, -3.1358621226430743e-07, 3.7472964679730106e-07, -1.4338196970051348e-07, 1.2184871441514063e-06]
0 226 2938 9.028096195539467e-11 0.16993868899999143 [4.831185712054332e-07, -5.592166821468606e-06, -4.4743400374770303e-07, 2.331113846045119e-07, 7.186977820953992e-08]
0 201 2613 9.984088666754674e-11 0.2271966700000121 [-2.2097735314901056e-07, -6.278735587222492e-08, 1.1184942903968619e-07, -1.8869204275673481e-06, 6.190855842656576e-07]
0 191 2483 1.418222333625584e-11 0.24073404600039794 [6.857888389168037e-07, 1.462377073939915e-06, -6.769709399205854e-07, 1.793053330013049e-07, 2.423249382240547e-07]
0 251 3263 7.324652584487449e-11 0.3365776539999388 [-7.387469517774362e-07, -4.727333997220196e-06, -3.36803940869526e-07, -5.880497420170122e-08, 3.9942541479980547e-07]
0 224 2912 7.993027553173779e-11 0.3303532840000116 [5.110556022277442e-06, 9.286742936903508e-07, 1.43803987611038e-06, -2.99864620728968e-07, 7.47136852467773e-07]
