7 89 1157 0.08176226099976702 [3.145458834709478, 3.1516969807956765]
29 231 3003 0.14286612300020352 [3.1475651516264724, 3.1442403101387844]
3 36 468 0.01847892999967371 [3.143589553233908, 3.131046799884248]
18 178 2314 0.1062944069999503 [3.145629188699455, 3.14168416368319]
24 196 2548 0.12727772200014442 [3.148268528777111, 3.138965024146838]
1 34 442 0.018378227000084735 [3.136649821976991, 3.146676426417244]
2 31 403 0.01693033399988053 [3.1469632718904177, 3.131534188658545]
23 252 3276 0.16270686400002887 [3.144578440864878, 3.1428046935637615]
2 37 481 0.026579398000194487 [3.137277211832416, 3.147140992963484]
3 65 845 0.048082214999794815 [3.130812620102195, 3.141745048896074]
5 49 637 0.030898065000201314 [3.1392565312125487, 3.1370245517136874]
7 62 806 0.03373801400039156 [3.1452689853795732, 3.137329849857797]
8 90 1170 0.047388364000198635 [3.140855502851433, 3.1316061981087286]
8 77 1001 0.04737122400001681 [3.1512840301315546, 3.137915142264381]
5 60 780 0.03753119200018773 [3.1325994156475856, 3.1400677056510857]
11 90 1170 0.06296236800017141 [3.1379151624874817, 3.1440055967618026]
4 40 520 0.02832519899993713 [3.1408673634556368, 3.131660907678403]
2 34 442 0.021276354999827163 [3.1483538729489804, 3.149822530086849]
4 48 624 0.027243338000062067 [3.141009769572929, 3.145626563035365]
2 30 390 0.015703260000009323 [3.1321417586698543, 3.1433898419577315]
4 40 520 0.026893557000221335 [3.138927718525064, 3.1339343301504825]
19 147 1911 0.08842255899980955 [3.143302765644399, 3.1464001971369515]
1 19 247 0.010816852000061772 [3.139173585703298, 3.1479420873872286]
8 71 923 0.039997954000227764 [3.146083729813761, 3.1353608870257808]
15 130 1690 0.08205184600001303 [3.1430030037459984, 3.1463511539945688]
6 53 689 0.03821929099967747 [3.1431271502727207, 3.1515206188149336]
42 341 4433 0.19818468299990855 [3.144932123630956, 3.1486159041986417]
11 90 1170 0.05421115099989038 [3.1309812633842995, 3.1386113323527756]
11 116 1508 0.060865627000112 [3.1339909089004023, 3.1472618316492285]
2 46 598 0.023209004999898752 [3.138344272413289, 3.134355905971734]
5 58 754 0.028995895000207383 [3.142384012912246, 3.133143847756845]
5 46 598 0.021936317999916355 [3.14064205043576, 3.1438951301908875]
10 89 1157 0.053069668999796704 [3.1367140654497834, 3.1384279208844292]
14 107 1391 0.06480598899997858 [3.149643845018746, 3.1359180638567326]
8 74 962 0.04139991900001405 [3.138130689086618, 3.1392506613599034]
14 130 1690 0.06362425399993299 [3.152646842193844, 3.144734084627851]
3 42 546 0.020734166000238474 [3.1368428024269743, 3.1432832550330345]
1 42 546 0.02343551900003149 [3.142493198199658, 3.143089561237696]
20 182 2366 0.10450537599990639 [3.1402123822813652, 3.1407072356003667]
6 52 676 0.026633108999703836 [3.139666043085552, 3.1318650287595404]
2 26 338 0.012942176000251493 [3.1371040924193143, 3.1487571505783216]
1 21 273 0.01114671699997416 [3.1476612374021222, 3.1445663893020046]
28 238 3094 0.1309036970001216 [3.147340559573304, 3.132573371127363]
14 120 1560 0.06395199600001433 [3.1338803955408903, 3.1453499405926917]
8 85 1105 0.043117954999615904 [3.1307224570965952, 3.143962648941378]
14 122 1586 0.05881581099993127 [3.151210265884588, 3.141411868838369]
13 133 1729 0.07304366700009268 [3.1332731264325604, 3.1356981858734403]
1 20 260 0.01380535799989957 [3.148418388386058, 3.1346169654279885]
9 92 1196 0.0551318769998943 [3.1465357593617655, 3.1519620316042083]
2 49 637 0.025586080999801197 [3.136504963920082, 3.131718859447333]

