0 16 208 7.56761161309705e-05 0.008064440000453033 [0.005123998744498243, -0.006084054897379251]
0 13 169 4.0256617951929944e-05 0.006457634000071266 [0.0048275022161993544, 0.0014425132394885244]
0 12 156 3.214236920466207e-05 0.0061335699992923765 [0.003648528310501954, -0.003841861070850324]
0 19 247 6.525814764617683e-06 0.009089221000067482 [-0.00234334667410671, 0.0010030487994512971]
0 15 195 7.489484247942195e-05 0.007333399000344798 [0.006469361710563289, 0.0021115873308090683]
0 13 169 3.054499766891251e-05 0.010578772999906505 [-0.0008705117840243134, -0.003635436319898962]
0 10 130 5.704340852348316e-05 0.007988661999661417 [0.003153724009485206, -0.005576642075453634]
0 11 143 8.549493618391745e-05 0.008700381999915408 [0.005396088054165166, -0.006484060652551651]
0 90 1170 9.580376853731482e-06 0.038917083000342245 [0.0002518856137597447, 0.0021175072555056906]
0 11 143 1.3994732594321363e-05 0.005949510000391456 [-0.001073054269245607, -0.0022515872236988322]
0 10 130 2.806717985033406e-05 0.006071153999982926 [0.004684227791338656, 0.0001294052366226661]
0 22 286 3.3663922384880877e-05 0.012196872999993502 [-0.005327779784273717, 0.0022621412292259478]
0 10 130 1.5025068490607314e-05 0.005202686999837169 [0.003183880222187038, -0.0021414882589749773]
0 8 104 9.759056000125391e-05 0.0043005909992643865 [0.004651930249148603, 0.004888560172440791]
0 11 143 3.3128300498463236e-05 0.005506167000021378 [6.516621661864508e-05, 0.0040533057433233995]
0 17 221 3.8114305876876414e-05 0.008078281000052812 [0.005351652561527144, -0.0030546101978992353]
0 20 260 5.275549602687305e-05 0.009348476000013761 [-0.006782179096387245, 0.0009856979269791746]
0 17 221 7.813103790114395e-05 0.007908091999524913 [-0.0040075512052907755, 0.0064819704071393675]
0 14 182 6.833742327162364e-05 0.006740285999512707 [0.006558008540249721, 0.0015190958730911738]
0 10 130 3.278421457718131e-05 0.004904297999928531 [0.005334289380514839, -0.0019551593164177867]
0 14 182 3.8914875018764105e-05 0.006907244000103674 [-0.0050975333506000226, -0.0009258186104224159]
0 18 234 9.236140903324806e-06 0.008514910000485543 [-0.0028635230909843275, 0.0007913979264118111]
0 17 221 6.797496224267693e-05 0.008073232999777247 [0.005374381407604822, -0.005555508343725073]
0 23 299 1.0896790183844083e-05 0.01254884999980277 [-0.0018712026307344028, -0.0013973650674712888]
0 10 130 2.046404216556445e-05 0.00670715799969912 [0.004214489382945663, -0.0005627681812625518]
0 13 169 9.270487479252665e-05 0.00767628199992032 [0.005425514170591505, 0.004101963172719596]
0 10 130 4.3256423286069926e-05 0.005979950999972061 [0.002756932514216482, 0.0034764064533214997]
0 18 234 6.395196646114143e-05 0.011706669999512087 [0.005640579762750292, 0.002342060989049946]
0 8 104 4.068636764786433e-05 0.005542899999454676 [0.0008563377831843615, -0.004678446808431942]
0 17 221 9.273072385572746e-05 0.009712385000057111 [-0.007133143090581757, -0.002429046419448789]
0 134 1742 7.327216760723919e-05 0.06504714400034572 [0.0009654963446280654, 0.005767866092016533]
0 5 65 4.41274285203879e-06 0.003185687000041071 [-0.0015864836876016974, -0.0004925341029682895]
0 12 156 8.542261307124989e-05 0.006386936999660975 [0.008436540395924987, -0.0037447538561176576]
0 22 286 2.0670367384892765e-05 0.010172651000175392 [0.0005030891638729829, 0.003066837149844916]
0 15 195 1.0310551681090945e-05 0.00719671900060348 [0.00165325895697686, 0.0014887367342237036]
0 15 195 6.876175953399154e-05 0.007850652999877639 [0.0030809001327077364, 0.004618739690759377]
0 8 104 2.1400864699271057e-05 0.005544706999899063 [-0.0040654474525877796, 0.002201059891126341]
0 10 130 9.060504133127582e-06 0.0049595730006331 [0.0020449350250953775, -0.0019870427045296808]
0 22 286 8.933159680200105e-05 0.009941683999386441 [0.008700670930204811, -0.0007317271595709864]
0 17 221 3.390293236858868e-05 0.01179997400049615 [3.625609215145869e-05, 0.004108044409499027]
0 59 767 1.4246075920205737e-05 0.026347647999500623 [7.176722988824912e-05, -0.002686296377405594]
0 11 143 8.049061378327553e-05 0.00841264499922545 [9.268211024547439e-05, 0.0063203027736124275]
0 9 117 9.069603411824279e-05 0.005482894999659038 [0.003646205861896401, 0.005242182074036539]
0 8 104 6.74399196120479e-05 0.004853784999795607 [-0.006976494407806788, -0.0007742271491261899]
0 10 130 7.021199419206226e-05 0.0057885950000127195 [-0.001981128393494008, -0.005240352497666008]
0 11 143 4.435088807869107e-05 0.007017697000264889 [0.005979685720279234, -5.885165444486501e-05]
0 9 117 6.705957596037909e-05 0.006748914000127115 [-0.007699349222428001, 0.0014949713599503546]
0 12 156 9.126977043013872e-05 0.006750927000211959 [-0.0073948389369627165, 0.005705564404910286]
0 14 182 1.1226276978770959e-05 0.008628934000626032 [-0.003073942886203337, 0.00022258805803625215]
0 14 182 5.6557060613533894e-05 0.008250894999946468 [-0.0068168982765570395, 0.0002416762508482169]
