0 22 286 -3.3219704119349327 0.017506682000203 [0.20046120491597402, 0.1503370914991171, 0.4816772053275584, 0.27481802174442416, 0.31232273060560156, 0.6596557565330663]
0 48 624 -3.3219538159687483 0.035445141999844054 [0.1986125954122734, 0.15333200319715848, 0.48097061716613854, 0.2757906076213481, 0.3110767687632163, 0.6566725708834907]
0 10000 130000 -3.2031619183962303 5.73294825999983 [0.40465312633004674, 0.8824449260224859, 0.846101600800004, 0.5739896965124507, 0.13892657221731186, 0.038495890027516314]
0 50 650 -3.322180183058931 0.031957485000020824 [0.20251812679548428, 0.15205770569066882, 0.4767869473528124, 0.27641690012201714, 0.31021579326434157, 0.6574706208318516]
0 32 416 -3.3219862682634727 0.021031549000326777 [0.20353051611170647, 0.14987411603707862, 0.4740255470227155, 0.2754311486503727, 0.3139172323431376, 0.6575732616290876]
0 10000 130000 -3.2031619183962308 5.637862907000454 [0.4046531272276974, 0.882444925759416, 0.8461015126717928, 0.5739896950710228, 0.138926612302902, 0.03849589209891288]
0 31 403 -3.321990981987283 0.02054425100050139 [0.20084095052845416, 0.1481198646778537, 0.47710889367133336, 0.27318978526133925, 0.3133967158390268, 0.658613409136835]
0 40 520 -3.322151108435032 0.026388822999251715 [0.20375617257755618, 0.14840487425190316, 0.474647602656858, 0.27566042822681586, 0.3102073817972092, 0.6568996521870413]
0 47 611 -3.32199222905394 0.030252894000113884 [0.20603348971453408, 0.15139503111148117, 0.476841836816566, 0.27561714214583577, 0.31287167387848597, 0.6561066969503718]
0 10000 130000 -3.203161918396231 5.60148062799999 [0.4046531297265704, 0.8824449254472069, 0.8461015610415351, 0.5739896919979172, 0.13892657742896064, 0.038495893139153275]
0 32 416 -3.321966197547736 0.02097928600051091 [0.1982647803743099, 0.15177250211716498, 0.47890467314881235, 0.274732597986278, 0.3124516406818899, 0.6597770919759651]
0 10000 130000 -3.2031619183962285 5.737502983000013 [0.40465312707363515, 0.8824449255004199, 0.8461015761415969, 0.5739896936250812, 0.13892659609295444, 0.03849590057666536]
0 10000 130000 -3.203161918396231 5.604216669999914 [0.4046531286307463, 0.8824449232043735, 0.8461015281342514, 0.5739896916848444, 0.13892662576880963, 0.03849589359252335]
0 10000 130000 -3.203161918396231 5.973141184000269 [0.4046531298790562, 0.8824449250337741, 0.8461015775331848, 0.5739896913003462, 0.13892660805905274, 0.03849589244179809]
0 33 429 -3.3220295392282484 0.022923998999431205 [0.20047435600079963, 0.1477453183272643, 0.47605599810655, 0.27812912324818845, 0.3113276725390275, 0.6582271725678013]
0 44 572 -3.321946913770655 0.030494196999825363 [0.19737980667867155, 0.147782646148038, 0.47705962945478003, 0.2747121978125525, 0.3117219366320621, 0.6549930958775804]
0 38 494 -3.322026997070943 0.02810549500009074 [0.20009466302988552, 0.14929066639605004, 0.4806974157088799, 0.27635445336477527, 0.3127857975127422, 0.6555535310282391]
0 40 520 -3.3220255960960734 0.029019282000263047 [0.20139891968405435, 0.14869114047027907, 0.47922258514759913, 0.27642806046007984, 0.3116685055652277, 0.6543439892256174]
0 50 650 -3.3220589483004823 0.035077053000350134 [0.20233547749016625, 0.15036486123819515, 0.47599581873455155, 0.2751341010582992, 0.31171537679144495, 0.6606786775091115]
0 10000 130000 -3.2031619183962303 5.852870493999944 [0.4046531269910625, 0.8824449229640732, 0.8461015689582803, 0.5739896882182228, 0.13892656056611927, 0.03849589138854954]
0 47 611 -3.3220774123442363 0.03223728500051948 [0.20389797312548621, 0.1476561399549752, 0.47378119177921924, 0.2767939369501098, 0.3119222241219347, 0.6585963067596041]
0 39 507 -3.32210050505636 0.02656480299992836 [0.20002971758590796, 0.14824989950288725, 0.480459377689999, 0.2761751865005958, 0.3125109608148875, 0.658124612147247]
0 51 663 -3.3220425829390536 0.03452684199965006 [0.2006499555242525, 0.15249385064827767, 0.4812521123140927, 0.27646621823178963, 0.31239923793687957, 0.6574682149854704]
0 27 351 -3.321959160033328 0.02106421899952693 [0.2026653434660889, 0.1508026148049349, 0.4810384730975472, 0.2747601282775283, 0.3105319658614543, 0.6596734172309592]
0 51 663 -3.322008765832982 0.038236839000092004 [0.19834382127102054, 0.15101414623676065, 0.4756084669368538, 0.27668539038748285, 0.31326853505834895, 0.6573035615016665]
