15 557 7241 -10.152544404595895 0.3778378500001054 [4.000064732847752, 3.9999505136495204, 4.001429049798305, 3.997992838170648]
2 100 1300 -10.153162374713627 0.05223011599991878 [3.999820849816851, 4.000232072016622, 3.999917432787823, 3.9995835759583556]
3 134 1742 -10.152789091970007 0.06825763699998788 [3.999020186204584, 4.001331253393628, 3.9996873181670054, 4.001363906107572]
4 105 1365 -10.15221672750791 0.05608978300006129 [4.000797312511141, 4.001801554949959, 3.998391170355193, 3.998194315523519]
1 37 481 -10.152809766537931 0.021190950999880442 [3.999087754490417, 3.999630003508589, 4.001158730047402, 4.001352496403765]
5 98 1274 -10.152108543028293 0.0651776009999594 [3.9977739499519864, 4.000969071361288, 3.999460393056871, 3.9979517206186856]
19 755 9815 -10.152100609269215 0.4179405350005254 [3.9993104164537354, 4.002687212251555, 4.0020119131981255, 3.9999292182232447]
18 420 5460 -10.15300464769841 0.2727905889996691 [4.00020849654134, 4.000444932209234, 4.001290489086232, 4.000636391992914]
15 591 7683 -10.152211016892599 0.3961005760002081 [4.000757279687824, 4.001510182858059, 4.002224244489017, 3.998493308481428]
5 136 1768 -10.152799168819202 0.06989884700033144 [3.998077453248153, 3.999783583712689, 4.000238859948863, 4.000091034134473]
17 579 7527 -10.152098272072013 0.3299398919998566 [3.9999658495756254, 3.9970986536086865, 4.001065500963541, 3.9992707593765213]
0 55 715 -10.152264028201406 0.02730490399972041 [3.9972094153172097, 4.00097147746344, 4.000090170586581, 4.000942978394499]
28 889 11557 -10.152521836684965 0.4675707769993096 [3.9997534088117255, 4.000912747241129, 3.998582108356968, 3.9981399057888103]
0 30 390 -10.152474330465605 0.015446794999661506 [4.000088333689147, 4.001524789996909, 3.997852024037759, 3.99939845240761]
4 117 1521 -10.152387477747533 0.07684319200052414 [4.001242516873156, 4.001369711509167, 3.9986442786861227, 4.001922477553658]
8 327 4251 -10.152298661045492 0.19289544099956402 [4.000005499586593, 3.997158576563326, 4.000141285038009, 3.9997453255317463]
1 82 1066 -10.152216916371598 0.047036109999680775 [4.001252363120402, 4.002924798453789, 4.0003521093586745, 4.000812331935433]
7 226 2938 -10.152420928364894 0.13549130499995954 [3.9990883644650532, 4.000755231496153, 4.0023688117814595, 4.001165012018583]
22 685 8905 -10.15219198658616 0.4113290879995475 [4.0016068113980925, 3.9987435773573154, 4.0014311797857935, 3.99819950029913]
0 34 442 -10.152247345533324 0.023182842999631248 [3.9989173112987975, 3.997924697055252, 3.9985534116182384, 4.001224499160687]
5 96 1248 -10.15210163628869 0.06875175300046976 [3.9997608308677393, 3.9970493219214025, 3.9989715733399733, 4.0006422023818615]
9 368 4784 -10.152513658020494 0.24157383800047683 [4.000106518080339, 3.998766670880067, 4.002104812041391, 3.999288963052637]
4 163 2119 -10.1522087588309 0.12220726899977308 [4.0017697634611356, 3.999941257667446, 3.9986500098879096, 4.002357471231147]
3 113 1469 -10.152213144237427 0.06538953600011155 [3.9986826624759084, 4.000664619920332, 3.9997818728561785, 4.002905352025676]
2 60 780 -10.152656453244994 0.04235898400020233 [3.9993444579863415, 4.000251818579033, 3.9982297187080076, 3.998840198095008]
9 239 3107 -10.152654512867263 0.15912170899991906 [4.000568974016967, 4.002289273079834, 4.0007230621087455, 3.9999083862664615]
0 54 702 -10.15212108108732 0.033157097999719554 [4.001587308004287, 3.99730658903166, 3.999420970703499, 4.00025140743928]
1 53 689 -10.152331362904102 0.034694417000537214 [3.9976812627276277, 3.9985140305790745, 4.000499497724183, 4.000678903234235]
5 202 2626 -10.152434880870272 0.12445096300052683 [4.000370023338192, 4.0004617381796725, 3.9975182319282547, 4.0011747295603985]
17 492 6396 -10.15259051785456 0.3263211829998909 [3.9993895744936023, 4.001913013965238, 3.9989930640179767, 3.998943854094985]
6 284 3692 -10.152282042645162 0.17062669599999936 [3.999570108227941, 4.000147991166972, 3.9971878930071387, 3.999216396544563]
2 126 1638 -10.152687943548797 0.07693512800051394 [3.9995128242120233, 4.002239567630291, 3.9994043703300024, 4.000209707224]
5 145 1885 -10.152311763667978 0.0875488059991767 [4.0018168942001235, 3.99842250533507, 3.998595794384062, 4.000974467576133]
0 60 780 -10.152270317009313 0.03262696500041784 [3.9993424085387073, 4.00104944053273, 4.000840388528336, 3.9974264697719826]
0 31 403 -10.152369486065318 0.016796260000774055 [4.0010817131876335, 3.9978204341095607, 3.9997566227435075, 4.001468575486925]
4 107 1391 -10.152664021399504 0.05724520400053734 [4.000594138580224, 3.9994707586255283, 4.001311630444296, 4.001860549897417]
1 109 1417 -10.152168785859487 0.07098783300079958 [3.99726450752693, 4.001197623857872, 3.998895767760962, 4.000565407218526]
24 775 10075 -10.152211928847636 0.43312697500005015 [4.000749736399276, 4.003194360295192, 4.000009280035698, 4.00012079178402]
8 351 4563 -10.152539017016688 0.1719295829998373 [3.999442644529239, 3.999388569426839, 3.9979209869467667, 4.001238135808597]
29 675 8775 -10.152294467924087 0.36475009200057684 [3.9982020911244627, 4.000686681076833, 3.9996024684319083, 3.9978550529979824]
19 494 6422 -10.152564576932754 0.2983157979997486 [4.000245155612401, 4.0004937702008245, 4.00194821004979, 4.001722785598044]
0 30 390 -10.152857325507478 0.01662218700039375 [3.9999698560673793, 3.998762740171425, 4.00116251524478, 3.9996095486864407]
2 89 1157 -10.152283914542043 0.04708323799968639 [3.997773890087664, 4.000550853559121, 3.9980784040077717, 4.000291913123045]
1 69 897 -10.152582969991185 0.03563316800045868 [3.998059604342725, 4.000024414763123, 4.001534480657824, 4.000183318794174]
