0 13 169 0.007942841999920347 [3.1436698835629526, 2.2576621341088323]
0 15 195 0.009682039999916014 [3.1422026971812245, 2.2558514462020582]
0 17 221 0.010631923000346433 [3.1363678353127598, 2.2531785837927445]
0 24 312 0.015617118000136543 [-3.136813872738688, 12.241458873314738]
0 13 169 0.008395504999953118 [3.145691950590654, 2.2405465378496072]
0 18 234 0.009501981000084925 [9.42789114124589, 2.261933075439906]
0 10 130 0.0058644980003919045 [9.423402668261424, 2.2526528429683594]
0 10 130 0.0062024339999879885 [9.427262699847926, 2.249615759934558]
0 14 182 0.0093995500001256 [3.1434602315876172, 2.257170381493105]
0 31 403 0.02359862499997689 [3.140085246531244, 2.2584444327609883]
0 11 143 0.009369545000026847 [3.14184386840521, 2.2460120201190388]
0 9 117 0.006861976999971375 [3.142451322857577, 2.2487201615464905]
0 15 195 0.01096211999993102 [9.424734873102734, 2.2382475734819147]
0 17 221 0.010786009999719681 [9.420177251988942, 2.2423678581315976]
0 15 195 0.008593068000209314 [3.1410188615618755, 2.2571145865231506]
0 13 169 0.008917461999772058 [3.146293795578844, 2.247456534192636]
0 9 117 0.00500969199993051 [-3.1393173716313765, 12.236753140181937]
0 13 169 0.00805542299985973 [3.1446589715646427, 2.248287317821984]
0 14 182 0.009522996999749012 [9.420342120892792, 2.2419064658101537]
0 12 156 0.011032009999780712 [3.140372251144573, 2.257260710700072]
0 13 169 0.00965746699966985 [-3.139402007451425, 12.245140446406559]
0 23 299 0.018068545000005543 [9.42400037288669, 2.2529204637943354]
0 24 312 0.01731744999960938 [9.425842530225244, 2.260146537707883]
0 11 143 0.01074890800009598 [3.142305453366728, 2.252192948907711]
0 36 468 0.025952678000066953 [9.42624822254587, 2.249177744352235]
0 25 325 0.01762858199981565 [-3.1377852618183457, 12.232815399661932]
0 16 208 0.011947121000048355 [3.14110256986241, 2.2485849359226395]
0 21 273 0.013677316000212159 [9.426642978055721, 2.260229690551702]
0 23 299 0.014061874000162788 [3.143482353876757, 2.2388675965127574]
0 19 247 0.012024068000300758 [3.141187702306236, 2.2399224718849364]
0 22 286 0.012711820999811607 [-3.145323878457806, 12.2598730311103]
0 38 494 0.02087844400011818 [9.424576642044796, 2.247957478619836]
0 86 1118 0.053222434999952384 [9.42270411776732, 2.2377803428550416]
0 101 1313 0.0549918050000997 [-3.1412841545451737, 12.259499200858572]
0 12 156 0.00865266699975109 [9.429540054537203, 2.2590025568367724]
0 12 156 0.00830957199968907 [3.1396470286446627, 2.2531597077679555]
0 19 247 0.011232961000132491 [3.139955637488631, 2.2490217096206764]
0 31 403 0.017522271999951045 [9.425846668769994, 2.2567775633431246]
0 11 143 0.009554554999795073 [9.423568306184006, 2.2495890767157]
0 10 130 0.008482500999889453 [9.426125118745265, 2.2473016235342307]
0 21 273 0.013724034000006213 [9.427302239267526, 2.2473031425801446]
0 13 169 0.007734270000128163 [3.144588851935055, 2.2394811887133907]
0 9 117 0.005937871999776689 [3.1394481644554504, 2.2443310948251733]
0 17 221 0.012048065999806568 [3.1420792309030703, 2.249595872490045]
0 10 130 0.008964121000190062 [3.1412423027285814, 2.245338188336]
0 17 221 0.011337773999912315 [3.1403333689173016, 2.2419907294107673]
0 12 156 0.007946608999645832 [3.140019572063505, 2.2498966972611183]
0 42 546 0.02954103699994448 [-3.1457899711128348, 12.259127093375602]
0 20 260 0.01411659099994722 [3.1436745282353975, 2.245182349362952]
0 23 299 0.015611702000114747 [-3.146870197944177, 12.264532054477495]
