0 42 546 -10.152404966531446 0.02256650700019236 [4.002459835769048, 3.99914279733827, 4.00001270982174, 3.9990861625190797]
0 41 533 -10.152463548599682 0.0212860109995745 [4.00035832599234, 3.9974917608667973, 4.000409430739763, 3.999755689138009]
0 43 559 -10.152263796509184 0.021506566000425664 [4.003024228659708, 3.999938629433982, 3.9998036106563664, 4.000720233487923]
0 29 377 -10.15292746662283 0.014529604999552248 [4.000040258969421, 3.999634374747687, 4.001322926781529, 3.9992277336462765]
0 36 468 -10.152398185203824 0.019880292999914673 [4.000779044620562, 4.000011178353246, 4.000260557687382, 4.002853704944056]
0 53 689 -10.152167257340972 0.02793265899981634 [3.997676890795771, 4.001415943712249, 3.9999740914072097, 4.00189545945666]
0 46 598 -10.152165593466108 0.024519460999727016 [4.000818128316478, 4.001636883304901, 4.002725840255562, 3.9996408923066]
0 38 494 -10.152480263578443 0.020188432999930228 [4.001205830599338, 3.9995296348999503, 3.998456930755217, 3.998410681660417]
0 57 741 -10.152122172337737 0.02763945600054285 [4.00096946151847, 4.0008595581686714, 4.000069433373896, 4.003195880500853]
0 50 650 -10.152669197959977 0.025088809999942896 [4.001539612341363, 4.000974238882888, 3.9985197336874387, 3.9999393430546797]
0 28 364 -10.153064130107996 0.014713548000145238 [4.000325383306495, 4.000157436799031, 4.000001773015177, 4.0012605074797385]
0 35 455 -10.152233164366272 0.017954412000108277 [3.9970368014867805, 3.9996616122873787, 3.999896938144413, 3.9994837343882303]
0 38 494 -10.15244155177701 0.019708007000190264 [4.001329067190535, 4.000588288620851, 4.002375180909005, 3.99964382456073]
0 32 416 -10.15242671108057 0.01688415399985388 [4.001996991914538, 3.9985602376837726, 3.999995470358762, 3.998944575876645]
0 33 429 -10.152334261232044 0.01689580299989757 [3.998312069650651, 4.001707703966336, 3.998593882098178, 3.9990764101284957]
0 37 481 -10.152323673221966 0.01925495200066507 [4.000669195905386, 4.00028171192813, 4.000414297585388, 3.9972702574552534]
0 38 494 -10.152298395063 0.01992205799979274 [3.999300177082624, 3.9987642798920846, 3.9995555710891337, 4.002655964324016]

0 10000 130000 -2.68286039569314 5.148089537000487 [5.998749537763603, 6.0002873696845365, 5.998749536744882, 6.000287368521493]
0 10000 130000 -2.6828603956931394 5.534797778000211 [5.998749535327019, 6.000287365416827, 5.998749537818747, 6.0002873742431095]
0 10000 130000 -2.6828603956931394 4.988307111999347 [5.998749530184518, 6.000287369308797, 5.998749534305389, 6.000287366376621]
0 10000 130000 -2.6304716684108933 5.720254134999777 [3.001796406280269, 6.998333936520124, 3.001796392222326, 6.998333942315904]
0 10000 130000 -5.100772140331988 4.631685991000268 [7.999583300981383, 7.99964158867382, 7.9995833070164615, 7.999641592066376]
0 10000 130000 -2.682860395693139 4.931076220999785 [5.998749538965389, 6.000287365757214, 5.998749533786999, 6.000287356098636]
0 10000 130000 -2.682860395693108 4.576638911999908 [5.998749537155085, 6.000287295615298, 5.998749534671125, 6.0002873671495385]
0 10000 130000 -2.68286039569314 5.480849165000109 [5.998749533192443, 6.000287366141206, 5.9987495375047795, 6.000287365505603]
0 10000 130000 -2.68286039569314 4.575941811000121 [5.998749535882821, 6.000287366694675, 5.998749533190492, 6.0002873656196964]
0 10000 130000 -2.6828603956931394 4.605058476000522 [5.998749535359837, 6.000287363363586, 5.998749531211835, 6.0002873718121785]
0 10000 130000 -2.68286039569314 5.48766447700018 [5.998749539980137, 6.000287370398589, 5.998749537926401, 6.000287366878302]
0 10000 130000 -2.6828603956931394 4.655125455000416 [5.998749539063287, 6.000287364083516, 5.998749545147831, 6.000287368024115]
0 10000 130000 -2.6828603956931394 4.689126930999919 [5.998749534256506, 6.000287364924721, 5.998749538342805, 6.000287375832342]
0 10000 130000 -2.68286039569314 5.969947195999339 [5.998749538137487, 6.000287368200273, 5.998749539234713, 6.0002873656279085]
0 10000 130000 -2.68286039569314 4.659299459999602 [5.9987495370415225, 6.000287365308484, 5.9987495395698, 6.000287367728883]
0 10000 130000 -2.68286039569314 5.634979365000618 [5.998749534153003, 6.000287365045653, 5.998749536149811, 6.000287367470811]
0 10000 130000 -2.6304716684108937 4.336439781999616 [3.0017963961758682, 6.9983339435062994, 3.00179639962623, 6.998333936996837]
0 10000 130000 -2.6304716684108937 4.848436692999712 [3.00179640078209, 6.9983339421912305, 3.0017963909159864, 6.998333934840801]
0 10000 130000 -2.68286039569314 4.716824767999242 [5.998749537844688, 6.00028736555246, 5.998749533672903, 6.000287365047251]
0 10000 130000 -5.100772140331988 4.774730381000154 [7.999583307442953, 7.9996415925535915, 7.99958330100818, 7.999641589193518]
0 10000 130000 -2.682860395693139 4.417558192000797 [5.9987495375372415, 6.000287364834479, 5.99874954762488, 6.0002873658023725]
0 10000 130000 -5.100772140331988 4.403318861000116 [7.9995833067450794, 7.999641586526201, 7.999583307735222, 7.999641584840877]
0 10000 130000 -2.682860395693139 4.357931618999828 [5.998749538523928, 6.000287376967327, 5.998749535849247, 6.000287364607891]
0 10000 130000 -2.68286039569314 4.3620270340006755 [5.998749539023009, 6.000287366183513, 5.998749538097152, 6.0002873666468455]
0 10000 130000 -2.68286039569314 4.338117017000513 [5.998749535401679, 6.000287367947022, 5.9987495377283, 6.000287365785899]
0 10000 130000 -2.682860395693137 4.313510599999972 [5.998749536132577, 6.000287347672329, 5.9987495436383105, 6.000287364245724]
0 10000 130000 -2.68286039569314 4.345659309000439 [5.998749539169569, 6.000287367185593, 5.9987495390627625, 6.000287363707051]
0 10000 130000 -2.68286039569314 4.3257314829997995 [5.998749536449577, 6.0002873704836155, 5.998749536590467, 6.000287368624505]
0 10000 130000 -2.630471668410889 4.3785905129998355 [3.0017963938735357, 6.998333932279763, 3.0017963665595135, 6.998333940146368]
0 10000 130000 -2.6304716684108937 4.339440128000206 [3.0017963987355842, 6.998333935024263, 3.0017963996663797, 6.998333941913148]
0 10000 130000 -2.6304716684108937 4.384776766999494 [3.001796398317959, 6.998333941101041, 3.001796388874687, 6.998333936029255]
0 10000 130000 -2.68286039569314 4.380357671999263 [5.998749535227092, 6.000287365054002, 5.99874953728846, 6.000287363199417]
0 10000 130000 -2.6304716684108937 4.387145800000326 [3.0017964002641535, 6.998333941913544, 3.0017963915271757, 6.998333937815794]

