0 12 156 0.008434963999661704 [3.1424351185940793, 2.2593484942504243]
0 20 260 0.011303270000098564 [3.1382503723163206, 2.246778101933903]
0 21 273 0.012055661999966105 [-3.137863004689021, 12.236362809243069]
2 23 299 0.012635823999971763 [3.138894582959452, 2.252846250005863]
0 12 156 0.007952309000302193 [9.422995510831266, 2.2466758094738974]
0 11 143 0.00634391899984621 [3.138234087370699, 2.249981429721094]
0 24 312 0.012478263000048173 [3.1396651584236666, 2.2487920018565157]
0 15 195 0.008046277000175905 [3.140855112333335, 2.243161118813057]
1 33 429 0.01787346900027842 [9.419918080772458, 2.249257375377895]
4 52 676 0.02680201999964993 [9.422006062858133, 2.2423229256219175]
3 33 429 0.017594239999652928 [3.1377464612842068, 2.256569052319086]
2 45 585 0.02309432399988509 [9.42857431838476, 2.245685982775089]
2 21 273 0.011961476999658771 [3.1438314153928797, 2.249791736464965]
0 26 338 0.013853438000296592 [3.145247208127324, 2.2511841435176323]
0 14 182 0.008866508999744838 [9.422038051718214, 2.2481376097080608]
0 13 169 0.014406514999791398 [3.1435567451524307, 2.25436345854213]
0 19 247 0.025333887000215327 [3.1426655022634207, 2.2589284041204936]
1 40 520 0.04612500299981548 [3.143421247631634, 2.244462015861005]
1 29 377 0.030562587000076746 [3.1364925924950895, 2.2542841453871736]
0 12 156 0.008898352999949566 [3.1451538349973807, 2.2508044062375063]
0 12 156 0.008060918999944988 [9.426836354795592, 2.2430920645773322]
1 28 364 0.015720720999979676 [3.143267009800919, 2.2421492599701316]
0 18 234 0.009617561000140995 [9.420060207000654, 2.240806257258077]
1 14 182 0.007842404000257375 [3.143835392254139, 2.249783762247983]
2 37 481 0.018804533000093215 [3.138598450500671, 2.2475347587003967]
0 10 130 0.0060166449998177995 [9.424534432605315, 2.245680367057911]
1 23 299 0.012572843999805627 [9.42668385902772, 2.2423030821332497]
0 12 156 0.007237484000143013 [9.429960538845807, 2.2530447089500636]
1 19 247 0.012675388999923598 [9.426993011679007, 2.2491100866171823]
1 27 351 0.01713424399986252 [9.423341308389881, 2.240690017328285]
1 33 429 0.022274565999850893 [9.420056849632832, 2.2485476720258335]
1 26 338 0.015666119999877992 [-3.1422968092410355, 12.241763881739905]
1 34 442 0.02081326200004696 [9.426283668598177, 2.248646407376181]
0 41 533 0.0232024699998874 [-3.1365735245784383, 12.235466431989721]
0 22 286 0.011679223000101047 [3.1431824385430747, 2.240102082056982]
1 36 468 0.01922262200014302 [9.428008413578562, 2.2610199335752994]
4 49 637 0.027516419000221504 [3.145338294388909, 2.25198796256716]
0 11 143 0.00690599800009295 [3.142785083154398, 2.250019576382778]
0 13 169 0.007670865999898524 [9.427213805882541, 2.2516561685673215]
0 12 156 0.0073428900000180874 [9.42287360273588, 2.2439376437846255]
0 18 234 0.0099112640000385 [9.427118942964782, 2.2507926011941524]
1 28 364 0.0186698500001512 [3.137682828148952, 2.2585855706853915]
0 19 247 0.01833578600007968 [9.42210404012916, 2.2381395940880573]
2 44 572 0.056197361999693385 [9.419668194368079, 2.2445503388273704]
1 10 130 0.007087621999744442 [3.141471435873845, 2.242227131546189]
0 18 234 0.010915538000062952 [3.1372124793669984, 2.2489849382525313]
2 26 338 0.015349293999861402 [3.1390011622942606, 2.241951353303664]
0 9 117 0.005536697000025015 [9.423028259569316, 2.2421466392733147]
2 44 572 0.02677565300018614 [3.1389389320572696, 2.258503691429972]
0 15 195 0.009766914000010729 [3.1371855409043548, 2.2510453342410646]

