0 445 5785 7.423018355485049e-11 0.328046586999335 [7.324280338396592e-09, 7.689456146599005e-07, 1.9586909906617594e-06, -1.9979276058782135e-07, -4.1858255473810147e-07, -3.5111317988091635e-06, 9.742422496809606e-08, 6.565368667298459e-06, 1.202701865095218e-06, -3.4875150136609146e-06]
0 514 6682 9.410774137531553e-11 0.37925949999953446 [9.451590012989018e-09, -1.5981385320173604e-07, 1.0416136139739346e-06, 9.132036511217337e-07, 2.2813375290365043e-06, -8.24331192572068e-07, -2.5310625227790895e-06, -6.86966988547751e-06, -5.627542321364417e-06, 3.436252258309647e-07]
0 440 5720 8.55481627589746e-11 0.29399256099895865 [1.572606482016057e-08, -6.3214715376304694e-06, -4.135189741346385e-07, 3.8836347626015815e-07, 2.006006677162425e-06, -2.958458880263216e-06, -3.163964424663447e-06, 3.1027794150570897e-06, -1.8024342361377682e-06, -2.6700230690563976e-06]
0 505 6565 5.7455026070269134e-11 0.3458980409996002 [2.2363064832249966e-09, 3.883750010025183e-06, -1.1501629065367365e-06, 2.1936566697200865e-06, -1.0434940473948507e-06, 1.9078639292145084e-06, -1.7148316639359937e-06, -2.7990623288026685e-06, -4.7481176335149886e-07, 4.522922572930689e-06]
0 621 8073 3.587595532923084e-11 0.38714852100019925 [-1.0025449500844824e-08, 7.715753475658844e-08, -2.045905045507074e-06, -6.233321172784942e-07, 1.037245462890361e-06, 4.075782503048761e-06, -3.404775124155405e-06, -9.312171481071027e-08, -8.147385244657686e-07, 5.811970044043381e-07]
0 10000 130000 91.63534139130579 5.3413393490009184 (0.4474087543517964, 1.8866046131373064, 2.0281811349084693, 3.775032057954241, 6.289191863888771, 5.886751126184668, 2.569060865891381, 1.7488589904990857, 5.0344515412121424, -1.2660660545550724)
0 526 6838 6.209990868558792e-11 0.3228023829997255 [2.5976180235262133e-09, -2.0964000231777254e-06, -7.457703831661022e-07, -1.8840872637769617e-06, -1.5576695147818428e-06, 5.784082513587474e-06, -1.601176309641583e-07, -8.005750336418019e-07, 4.112360413356555e-06, 2.675258897102217e-07]
0 436 5668 9.92949347566817e-11 0.24570911599948886 [-2.866206189562215e-09, -3.7382115412909917e-06, -8.868913615860506e-07, -3.7062448588835046e-08, 1.3118158265858994e-06, -9.779024882389706e-07, -1.22177616939251e-06, 7.762609021502879e-06, -4.03205177275898e-06, -1.9404062902575186e-06]
0 481 6253 9.966672790389449e-11 0.2898675770011323 [-7.926626069775112e-09, -9.508648337583962e-08, 4.2630893072153156e-07, -1.5731099615876849e-06, -1.6491716972804276e-06, 3.456451151531224e-06, -4.427689263896776e-07, -7.78144859982051e-06, -1.6380284891389843e-06, 4.27504530798515e-06]
0 534 6942 6.515555281139816e-11 0.31383820500013826 [-9.152761174910721e-10, -1.797328932806503e-06, -5.901628347810838e-07, 5.138901508850796e-06, -5.149466845538007e-06, -2.480689279557698e-07, 2.0660714441905032e-07, -2.275303473566704e-06, 4.996859295017422e-07, -1.7641592621848173e-06]
0 420 5460 9.554460855578982e-11 0.23759251000046788 [-1.21111699223403e-08, 1.2807800756373537e-06, -3.6072267864091583e-06, 2.548585345520694e-06, 3.1873345648458085e-06, -7.318641345282219e-07, -1.299549336958524e-06, 7.1812557440448815e-06, -2.9952873627601257e-06, 6.556345799767048e-08]
0 473 6149 7.69499486294989e-11 0.2839157250000426 [2.1170196595648512e-09, 4.0505231303670535e-06, -2.123019555149486e-06, -1.8538278937374822e-06, 2.337288899333288e-06, -4.604988049875185e-06, 9.140108679823055e-07, -4.445327761023473e-06, -2.08868060275463e-06, -9.6266692985956e-07]
0 560 7280 8.399718923543352e-11 0.33006479399955424 [3.935293624873579e-09, -1.999978295249908e-09, -9.924060693433201e-07, 4.239731646452131e-06, 6.332361677193186e-07, 7.930301682257795e-06, 2.3582955592667558e-07, -1.1426868004180407e-07, 1.1064656384696774e-06, 5.463640731724944e-07]
0 509 6617 9.42428956707791e-11 0.2981179610014806 [2.729131129132902e-08, -4.1266242539122615e-07, 7.08230660486479e-07, 1.5459619108417362e-06, 8.719171446729735e-06, 1.4901168327771754e-06, 1.279156786462649e-06, 9.70503361492776e-07, 1.5084171977042173e-06, 7.968811586902366e-07]
