160 2516 32708 2.599658310874937e-05 1.154821627000274 [1.002157174520106, 1.0047809892514423]
86 1248 16224 9.172595812793259e-05 0.5393122300001778 [1.0084172680032233, 1.0173622841800039]
161 2241 29133 5.942479978332582e-05 1.0731420029997025 [0.9923153186120073, 0.9846288251616223]
78 1123 14599 1.1141125692100622e-05 0.5140588539998134 [0.9990493401469545, 0.9977796251204524]
117 1715 22295 7.139061242306123e-05 0.7588254399997822 [1.0033698844393242, 1.0075259442773479]
14 485 6305 7.414055383848273e-05 0.20690051399924414 [1.004218181998288, 1.0092048067376747]
2 55 715 8.76377930804783e-05 0.02898539199941297 [0.9906385429427453, 0.981361698122168]
104 1539 20007 3.1760026086523574e-05 0.7292252619999999 [0.9943739299942145, 0.9887467464536221]
88 1382 17966 4.430579095657353e-05 0.6023813140000129 [0.9938444507994205, 0.9879800709862631]
177 2646 34398 6.0994455848468055e-05 1.1229738830006681 [0.992544733802767, 0.9853777170714032]
132 1916 24908 1.1028802937976966e-05 0.8191112159993281 [1.0032786498578008, 1.006620894132326]
625 8291 107783 5.2599890817742796e-05 3.5117515359997924 [0.9927934524216234, 0.9857204212047057]
253 3376 43888 9.330675553739878e-05 1.4899149100001523 [1.009659155379084, 1.0194029654470533]
64 1039 13507 5.768523278831209e-05 0.45535663400005433 [0.9944432859585789, 0.9894352149762622]
80 1142 14846 5.800446854947609e-05 0.4977181250005742 [1.0042429679105536, 1.009136407505013]
10 304 3952 7.849672868742205e-05 0.12373934399965947 [1.0077257675759401, 1.015944918890248]
91 1161 15093 8.090857433784041e-05 0.528846123999756 [1.0039643513679664, 1.0071370001371573]
7 152 1976 4.754913829412277e-05 0.06410702500033949 [1.0009204256446063, 1.0011583101867065]
90 1121 14573 4.5693638636641574e-05 0.4929571239999859 [1.0059424981123788, 1.0115981239281848]
94 1210 15730 9.293938468768375e-05 0.5390711800000645 [0.9904438184196899, 0.9808517262274435]
121 1650 21450 9.933082018993448e-05 0.7100434189997031 [1.0092650339554674, 1.0182486218746218]
332 4867 63271 7.41771529599857e-05 2.0847905999999057 [0.993153741615228, 0.9858318040170138]
349 4611 59943 6.852286364920122e-05 2.017992014999436 [0.9944883401917822, 0.9883894466838742]
86 1320 17160 8.035940710888028e-05 0.5787027670003226 [0.9965491785055631, 0.9939376178142562]
26 280 3640 2.031785581708708e-05 0.118809919999876 [0.9968400106097514, 0.9933685674444827]
121 1973 25649 5.892652565148961e-05 0.8544890759994814 [0.9979085181629241, 0.9965600054323992]
47 762 9906 7.461278146680303e-05 0.3426912730001277 [1.0083952942103256, 1.017064338089192]
36 459 5967 7.215256116859393e-06 0.19768413900055748 [0.9999174535765409, 0.9995664285445808]
116 1718 22334 8.648773630273107e-05 0.7383370049992664 [1.0000976899493796, 0.9992654529228728]
446 6137 79781 4.585445193021566e-05 2.6506640830002652 [0.9973068023198884, 0.9952421560960103]
323 4511 58643 2.5740450753913786e-05 1.922717155999635 [0.9983494928761651, 0.9971814627477458]
38 551 7163 2.0839924527657646e-05 0.24031260199990356 [0.9954351445917125, 0.9908956211166785]
147 2376 30888 4.59486616761313e-05 1.0255048840008385 [1.0040845668981926, 1.0076448463662466]
54 811 10543 4.78432089209525e-05 0.36293625500002236 [0.9930943599261013, 0.9861969940023237]
38 533 6929 8.588233200339735e-05 0.23555602099986572 [0.9907510782136582, 0.9815294085197397]
323 4512 58656 9.585312159111143e-05 1.9237991449999754 [0.9973762538245111, 0.995702625903579]
158 2114 27482 9.451366972170928e-05 0.9575187390000792 [1.0096193029866116, 1.0191903293009696]
61 812 10556 1.0091193631646129e-06 0.37785124800029735 [1.0009740087297478, 1.0019735479257368]
179 2543 33059 6.62766608912062e-05 1.084920389999752 [0.9930592073518065, 0.9865920544435008]
98 1379 17927 1.7403252292876304e-05 0.6034252640001796 [1.0033421283241788, 1.0069450948613161]
105 1427 18551 9.032853881502016e-05 0.6213891609995699 [0.9909292948743662, 0.9816571272890346]
48 644 8372 7.974213750393529e-05 0.29675193399998534 [0.9934586141850282, 0.9875679030309991]
76 987 12831 2.9014540567194574e-05 0.4536944230003428 [0.9946220714326551, 0.9892426635185653]
43 750 9750 2.9296128182718734e-05 0.3282336160000341 [1.0051647835286588, 1.0105181413755784]
117 1560 20280 2.6196762672337117e-05 0.6802914099998816 [0.9949085329665163, 0.9898953078112476]
209 2944 38272 3.1776582461122386e-05 1.2391611060002106 [0.9975161720577906, 0.9945324781305689]
63 935 12155 8.307162808711822e-05 0.4622430699992037 [1.007490979955084, 1.0155572745309907]
156 2168 28184 9.003602150311411e-05 0.9334304130006785 [1.0093233833202135, 1.0185573247456188]
47 659 8567 2.3740735922344185e-05 0.2944736129993544 [1.0018522770002436, 1.0041586489499565]
12 181 2353 7.245434219630522e-05 0.0813992009998401 [1.0014108076362014, 1.0019841774880287]

