0 37 481 1.7800866795662725e-05 0.017505833000086568 [5.001145259885114, 5.00485937882025]
0 21 273 9.515144431776548e-05 0.009744859999955224 [4.998328305353605, 5.007862114768152]
0 16 208 3.347945947704823e-05 0.007603251000091404 [4.9943130248885845, 4.9911505935656635]
0 21 273 9.731639562218535e-05 0.00986553599977924 [5.014138729604858, 5.01526312653528]
0 31 403 3.646364602950155e-05 0.01415441200015266 [4.991150598378402, 4.99076989874261]
0 30 390 9.298981762701297e-05 0.01373689000001832 [4.984870457088941, 4.989030266519191]
0 76 988 7.26293546807879e-05 0.03243965100000423 [4.986937029203172, 4.987565792462802]
0 14 182 4.176664900548013e-05 0.007523552999828098 [4.9898585072755814, 4.991135787032197]
0 25 325 1.6021470956384383e-05 0.012610958000095707 [4.993704776039186, 4.99535443542746]
0 19 247 3.106871788601282e-05 0.013230173000010836 [5.008553630624949, 5.008116714228651]
0 9 117 2.4098942607624037e-05 0.0071462679998148815 [5.0007774863478085, 5.005255716923005]
0 20 260 8.654326663918096e-05 0.013699547999749484 [5.012776126824163, 5.005847533193394]
0 43 559 8.93047451109628e-05 0.031033603000196308 [4.987412127256921, 4.985099522085347]
0 31 403 7.893772326745529e-05 0.021085906000280374 [4.987512197409976, 4.986149230234667]
0 20 260 1.5827195695551645e-05 0.014375464999830001 [4.997024752557299, 5.000945117231154]
0 15 195 5.589371174131634e-05 0.01230421899981593 [4.999352219285518, 5.006563673296904]
0 22 286 3.823451485878991e-05 0.017388187000051403 [5.00921905358655, 5.009328271727579]
0 27 351 6.528954410172627e-05 0.02121331199987253 [5.004384923106603, 5.010707846224778]
0 30 390 8.097229899867177e-05 0.02218282099966018 [5.013784878179825, 5.013141391882148]
0 22 286 8.000449721263352e-05 0.01633788699973593 [4.987311247134918, 4.986101672561411]
0 30 390 1.5704569419754913e-05 0.021903884000039398 [4.9937995607539705, 4.9944976600294515]
0 34 442 6.796535805605008e-05 0.018981604999680712 [5.012996712872093, 5.009797715498826]
0 12 156 6.175027319794269e-05 0.0055511360001219145 [5.010903230115932, 5.005147910377258]
0 29 377 3.322772908624826e-05 0.012518867000380851 [4.993171209941711, 4.99815874951221]
0 22 286 7.842033629072945e-05 0.009722828999656485 [4.9860847274705575, 4.9898003972331]
0 14 182 3.5985906211637125e-05 0.0064750780002214015 [4.999022534041154, 5.004878712465138]
0 22 286 9.096115626944068e-05 0.012174266000329226 [5.011113308016094, 5.015006447196149]
0 24 312 4.444971194609019e-05 0.012019402000078117 [4.99172240079804, 4.997294299996219]
0 28 364 8.611239817120292e-05 0.012725647000024765 [4.985353512146915, 4.988806355359362]
0 17 221 9.880309106506855e-05 0.01016127000002598 [5.007562016991281, 5.014316203313523]
0 11 143 3.853019922735921e-05 0.006597154000246519 [4.990393835950938, 4.993522114625301]
0 20 260 8.150431174811083e-05 0.010056835999876057 [5.000315385700039, 5.008814905832061]
0 27 351 9.649321818254304e-05 0.015321522999784065 [4.984565501245965, 4.986611562046454]
0 20 260 4.0267592533757356e-05 0.01055737400020007 [5.001068711900103, 4.994869181264955]
0 24 312 4.7728690138128395e-05 0.01362296300021626 [5.010687665202542, 5.009904530047048]
0 25 325 8.322117179675138e-05 0.014932775000033871 [5.007267926960688, 5.013289825511879]
0 19 247 5.687482129744386e-05 0.011333253999964654 [5.006415580404965, 4.999101721644005]
0 28 364 9.632417712263475e-05 0.015917096000066522 [4.988488910469785, 4.984546939571169]
0 54 702 7.140436272565487e-05 0.023321243000282266 [5.012484096306947, 5.012843317772978]
0 26 338 3.886956262294517e-05 0.013233870000021852 [5.009667811932401, 5.008889513515303]
0 14 182 1.9633268454003053e-05 0.007132075999834342 [4.996902383241441, 5.001292272485046]
0 45 585 8.810425006120951e-05 0.02082822300008047 [4.986273866620543, 4.985632738392285]
0 36 468 3.858215212080658e-06 0.017085866999877908 [4.998514138557471, 4.997174976109632]
0 17 221 4.767629426635103e-05 0.008410371000081796 [5.007050041416113, 5.00063847791367]
0 17 221 6.13317553214384e-06 0.00876491300005 [5.000885876624992, 5.002997224430057]
0 19 247 7.34373395688661e-05 0.011079655999765237 [4.9881123827970155, 4.994391194001504]
0 18 234 3.70893618470183e-05 0.010818611000104283 [5.00204881369447, 5.007284338914808]
0 14 182 8.705706100517083e-05 0.00876142000015534 [5.006529959783021, 5.013161273413845]
0 40 520 7.63613827055302e-05 0.02376861299990196 [4.996032925975858, 4.988885328190198]
0 26 338 4.709383642074272e-05 0.015048473000206286 [5.004089370743205, 5.0093017693638116]

