0 119 1547 7.764271492122454e-05 0.06186975599939615 [0.9912071635563027, 0.982434305041204]
0 67 871 8.659431089739621e-05 0.029596280000077968 [1.00904747250776, 1.0179591425884433]
0 68 884 2.5915210012603192e-05 0.028817244000492792 [1.004471688191848, 1.0092066667424073]
0 83 1079 9.078720279932578e-05 0.034663960999751 [0.9962996492908892, 0.9917349558280375]
0 42 546 2.3674225815398767e-05 0.021205400999861013 [0.9965720741869102, 0.9935012039932043]
0 55 715 4.147422710048016e-05 0.023089993999747094 [1.0034227508568951, 1.006311698801204]
0 113 1469 9.995752328437063e-05 0.04863976599972375 [0.9900124468741586, 0.9800792240627662]
0 102 1326 6.025748483417588e-05 0.05138104999969073 [0.9932161589071786, 0.9868556576069922]
0 178 2314 9.170546694435374e-05 0.08768819499982783 [0.9907191119498636, 0.9817603796281021]
0 85 1105 5.8607660681775615e-05 0.037492894000024535 [1.0046080449264554, 1.0098486633018249]
0 338 4394 9.997030110975118e-05 0.1752418600008241 [1.009998505515493, 1.0200956079486858]
0 146 1898 4.22286176280239e-05 0.06460177900044073 [1.002340781563448, 1.004080829887]
0 159 2067 8.223126750518037e-05 0.07268887200007157 [0.9910225584348321, 0.9819977734336167]
0 202 2626 7.813023386543105e-05 0.10264980600004492 [0.9913444403164788, 0.9829430065011169]
0 27 351 2.571933865629165e-05 0.013987586999974155 [1.0022968891343542, 1.00414690754344]
0 73 949 7.032487113695023e-05 0.03736809700058075 [0.9947910520675213, 0.9902664414471598]
0 61 793 5.3307073545712404e-05 0.02850437199958833 [0.9979425163840147, 0.9965897931991629]
0 138 1794 2.1949314534635082e-05 0.06082871400030854 [1.0006668938934458, 1.0017979627044935]
0 76 988 2.3161078599997598e-05 0.034287665000192646 [1.0023490789447465, 1.0051237106636626]
0 169 2197 9.990626141319926e-05 0.07845873000042047 [0.990008531312483, 0.980089176574108]
0 91 1183 6.393527813325477e-05 0.042389834000459814 [0.9929765687890708, 0.9863846531884721]
0 55 715 9.704843828239368e-05 0.025363419999848702 [0.9973360846117494, 0.995627695914346]
0 75 975 1.857936279374412e-05 0.03123496099942713 [0.9957923825376418, 0.9916960275554334]
0 31 403 9.406900542936934e-05 0.012658150000788737 [1.0093595539865245, 1.0190610270290468]
0 74 962 2.420538685086704e-06 0.029427243000100134 [0.9984441923942307, 0.9968909227530627]
0 87 1131 6.986890406992747e-05 0.03559139099979802 [0.9917396169240276, 0.9834196016158036]
0 17 221 4.4593404050693306e-05 0.00746368000000075 [1.0065789531432867, 1.0130866996281684]
0 192 2496 9.979234004809421e-05 0.09056453599987435 [1.009973525141832, 1.0201031903760032]
0 124 1612 9.407804433150016e-05 0.058284912999624794 [1.0043118710872896, 1.0095111601204343]
0 80 1040 8.427655624763822e-05 0.033450918000198726 [0.9968474606760703, 0.99456705503179]
0 118 1534 3.109592688945717e-05 0.04737018400010129 [0.9963296235544603, 0.9930925313927247]
0 106 1378 7.006056688872404e-05 0.043781694999779575 [0.9929332038750898, 0.985467783433358]
0 114 1482 1.4783006426317248e-05 0.0567698319991905 [0.9963137023388017, 0.9927502736574426]
0 195 2535 5.469482568299063e-06 0.09393147800074075 [0.9994068001667694, 0.9985877311656061]
0 168 2184 3.119131499026242e-05 0.06593182000051456 [1.005582232534997, 1.0111783073498288]
0 49 637 2.145149987725e-05 0.01978612300081295 [0.9997657899248279, 0.9999941997861164]
0 129 1677 9.7993198421987e-05 0.06006920300023921 [1.0097904285163615, 1.0198230211047534]
0 66 858 8.83537299435112e-05 0.03655826900012471 [1.0092169005803562, 1.0183342944642144]
0 150 1950 8.707277647234503e-05 0.06660893699972803 [1.0092806092995212, 1.0187444599706483]
0 121 1573 5.281166782118829e-05 0.04980790900026477 [1.0049053925657716, 1.009298669011565]
0 92 1196 7.224359104419481e-05 0.03962711500025762 [1.0050953821607782, 1.0095364282501835]
0 68 884 3.6633753779242356e-06 0.04670186000021204 [1.0007027479319748, 1.001584021196778]
0 61 793 9.135539645570984e-05 0.029311331999451795 [1.0090381516896456, 1.0184689129458442]
0 268 3484 9.514479828223842e-05 0.11378905599940481 [1.0097492805971817, 1.0196246461160097]
0 270 3510 8.990858367152673e-05 0.1165905580000981 [0.9907844154834274, 0.9814305633033992]
0 94 1222 1.6793354684144705e-05 0.043378170000323735 [1.00219731505295, 1.004745365241195]
0 207 2691 9.964815409516442e-05 0.08256776700000046 [1.0099604021507997, 1.0199537913266161]
0 231 3003 3.192248339671862e-05 0.0971796470003028 [1.0040414413575989, 1.0077043839086441]
0 132 1716 9.22634498990421e-05 0.063903621999998 [1.009477588879005, 1.0192011677120598]
0 87 1131 5.304924819724321e-05 0.0382555060004961 [0.9934749488110945, 0.9866688544599913]

