0 30 390 -10.535971155427482 0.017349859999740147 [4.001802145963655, 3.9988059821388586, 4.000627076903203, 4.00126860998855]
0 53 689 -10.53568806203557 0.0313092719998167 [4.001391629792, 3.998078499414839, 4.002299319724806, 4.001145412891328]
0 54 702 -10.535591944982011 0.031112922999909642 [4.000821021633189, 3.9996180537300523, 4.003575570888092, 4.000211317239704]
0 50 650 -10.535624454909831 0.03043974199999866 [4.000606352107197, 3.998984909707324, 3.9979412264576055, 3.999370953054849]
0 47 611 -10.535562842946117 0.027275193000150466 [4.001842727326063, 3.997582814436273, 3.998980902506118, 4.000385160430845]
0 185 2405 -10.535293628412317 0.09716534099970886 [4.000387033114296, 4.000233012402127, 3.997655647628476, 3.9983754772248608]
0 44 572 -10.535371680543362 0.027513657999861607 [4.002848690073786, 3.99750851832763, 3.9993479249418185, 3.998928378554063]
0 376 4888 -10.535459462852305 0.19120513199959532 [4.000989589934486, 4.001584494650357, 3.999635035608438, 4.0015698281546435]
0 73 949 -10.535417913410598 0.04229670300037469 [4.001749990467597, 4.001439407733251, 4.002303396471483, 4.001269097803982]
0 251 3263 -10.535775075925866 0.1257666970000173 [4.001597867015233, 3.9971688077050493, 4.000193371593772, 3.9999229250634842]

0 10000 130000 -2.6084628331716933 5.2812424759999885 [5.991914429541603, 2.0223664413036455, 5.991914427680315, 2.02236644552073]
0 10000 130000 -4.069876498198586 5.029107636999925 [5.001473973019826, 3.002206493314963, 5.001473977989837, 3.002206495247299]
0 10000 130000 -4.069876498198586 5.484088031999818 [5.001473973830763, 3.002206489038308, 5.001473974127241, 3.002206491432936]
0 10000 130000 -4.069876498198586 5.323489567999786 [5.001473976766327, 3.0022064940997417, 5.001473974862582, 3.002206496622071]
0 10000 130000 -4.069876498198586 6.288068000000294 [5.001473971923465, 3.0022064902884082, 5.001473975238067, 3.0022064923776477]
0 10000 130000 -2.4950359734737293 5.585587323999789 [6.986309429588433, 3.5929618622167996, 6.9863094204648, 3.59296186300354]
0 10000 130000 -2.6084628331716933 5.466254720000052 [5.991914426330932, 2.0223664404005506, 5.991914425751712, 2.0223664455956443]
0 10000 130000 -2.4950359734737293 6.174611834999723 [6.986309424053472, 3.5929618618561365, 6.986309424203817, 3.592961857757726]
0 10000 130000 -4.069876498198586 5.238592378999783 [5.00147397264092, 3.0022064990315616, 5.00147397673035, 3.0022064919599543]
0 10000 130000 -2.608462833171693 5.218452608000007 [5.991914430592887, 2.022366443759619, 5.991914432505865, 2.0223664467443534]
0 10000 130000 -1.8544808158185309 6.334613932999673 [2.004953343049418, 8.991402263553914, 2.0049533328772617, 8.991402256751769]
0 10000 130000 -4.069876498198586 5.141534138999759 [5.0014739764184, 3.0022064981219967, 5.001473971311337, 3.002206494913823]
0 10000 130000 -4.069876498198586 6.040424360000088 [5.001473974694461, 3.0022064953512317, 5.001473970073322, 3.0022064979867737]
0 10000 130000 -2.8711595835498676 5.326963828999851 [5.999014649594921, 5.996503490612122, 5.999014622762613, 5.996503495068306]
0 10000 130000 -2.4950359734737293 5.335914843999944 [6.986309426896689, 3.592961863249439, 6.986309430591947, 3.5929618582381475]
