0 25 325 1.843630648268313e-05 0.01753978300075687 [-0.0007890559759657825, 0.0005323755384023508]
0 19 247 8.647663496896829e-05 0.014697454000270227 [-0.0018982259089643239, 0.0010189176729913495]
0 27 351 9.986316133514528e-05 0.017178435000460013 [-0.00048707824658399644, 0.001694861818248067]
0 23 299 2.705109680256612e-05 0.016268020001007244 [0.0011853339628298404, -0.00045412985929762367]
0 28 364 9.124997039389182e-05 0.021186792000662535 [0.0022504345152240908, 0.0007464032795594889]
0 22 286 8.939462329560222e-05 0.012148026999057038 [-0.0023283791221778674, -0.0005913157909207742]
0 28 364 4.413940364056401e-05 0.014715731998876436 [0.0008746127005186671, 0.0009940275107107044]
0 27 351 9.131397787576212e-05 0.014105127000220818 [0.00042802467434060066, -0.0016251213849414244]
0 36 468 2.436055985666208e-05 0.018497155000659404 [0.0013014565378151157, -5.431282825135372e-05]
0 49 637 1.1736300981946002e-05 0.024527981000574073 [-0.0007815243513538015, 0.000298262860916226]
0 77 1001 7.736502701916059e-05 0.03777787200124294 [0.0017892119819039709, -0.0009686697108106466]
0 25 325 6.19977426102869e-05 0.013596003000202472 [-0.0004345585834411768, -0.0013287634364557094]
0 35 455 3.8329433850181616e-05 0.021281396999256685 [-0.0003807996082349902, -0.0010389936808829882]
0 105 1365 6.89171316475834e-05 0.06069490000118094 [0.0017026086721873908, -0.0009031841207421017]
0 52 676 4.0447959592793126e-07 0.03169487199920695 [-9.022755917137133e-05, 9.258458970124025e-05]
0 16 208 4.9177136986378045e-05 0.010002231998441857 [0.0012214732931110392, 0.0009099421629086496]
0 252 3276 7.238390079589152e-05 0.1392192420007632 [0.001356471746113083, -0.0011707288057149503]
0 34 442 1.9790153866661164e-05 0.01874931999918772 [0.0009893481963442821, -0.00041449869543748376]
0 25 325 7.485401037965467e-05 0.014425629000470508 [-0.0018410889354558914, 0.000884998743787219]
0 26 338 9.771543363390478e-05 0.014857742999083712 [-0.0009751595128637608, 0.0015824576830894572]
0 21 273 5.588179744187016e-05 0.011256751000473741 [-0.000559257908603688, -0.0012371856278812186]
0 39 507 6.157058106270874e-05 0.02162299600058759 [-0.00033093221059185204, -0.0013366853687024284]
0 55 715 7.86881533176853e-06 0.028842783000072814 [-0.0002734330467357663, 0.00044991360167816077]
0 24 312 7.374685150618454e-05 0.012234874000569107 [0.00025952922374856914, -0.0014721767566212372]
0 27 351 5.504556123803184e-06 0.014858239999739453 [-0.00022432540348977332, 0.0003774213609490148]
0 33 429 9.135863519915688e-06 0.016954561000602553 [0.0007277609885474145, -0.00021479501806455587]
0 36 468 6.576442903205582e-05 0.018664622999494895 [0.002106582049488193, -0.0002560118761957709]
0 36 468 2.21715857529059e-06 0.017528203999972902 [-0.0003758861528429828, 7.587212664060452e-05]
0 32 416 3.920483395447594e-05 0.02306854500056943 [0.0002890887063891458, 0.0010638516855925768]
0 28 364 3.121049093457451e-05 0.015786463998665567 [0.0014613013896256199, 0.00013625949288943967]
0 33 429 9.32352782383461e-05 0.021041109999714536 [-0.002436302786232582, 0.0004946764868513609]
0 38 494 2.9033217844087744e-05 0.02250417700088292 [-0.0014100887314622617, -0.00012827042875702792]
0 27 351 9.35838339254369e-05 0.01613123899915081 [0.0020792737602242078, -0.0009709222464592104]
0 25 325 9.194861241290653e-06 0.014598166999348905 [-0.00012403208829960964, -0.0005169492043728445]
0 30 390 3.6967625576811436e-05 0.016190132999327034 [-2.947005877356173e-05, -0.001049017238218368]
0 23 299 6.381596245785826e-05 0.020771926998349954 [-0.0015316776770096267, 0.0009484923455684649]
0 28 364 3.5240236967659655e-05 0.018106552999597625 [6.0810251804497076e-05, 0.0010236171848561817]
0 27 351 2.5273193670183325e-05 0.013865326000086498 [0.0012048146012417216, -0.0003652851013510364]
0 18 234 7.087002838834788e-05 0.009745802000907133 [-0.002158213461759949, -0.0003516508058845902]
0 19 247 2.4789499062372045e-06 0.009728159000587766 [-0.00040723929526280747, 5.549137164109243e-05]
0 19 247 4.098730297963371e-05 0.010340003998862812 [0.001471504389860379, 0.0005449138435029569]
0 36 468 6.470549166337491e-05 0.017580462001205888 [0.002011080193953546, -0.00044914380484586264]
0 23 299 3.494637283929514e-05 0.01127189900034864 [0.0010572152151446363, -0.0007509202674795988]
0 35 455 7.692711837137267e-05 0.017024238999511 [-0.0010730100391876307, 0.0013415050351754396]
0 14 182 6.574875078402265e-05 0.008493250001265551 [0.0005788696684121079, 0.0013471933811616266]
0 25 325 5.143134872653832e-06 0.012579698000990902 [-0.0003615458965102597, 0.0003120810841861568]
0 27 351 2.983093753183841e-05 0.012905903000500984 [0.0011243074446661812, 0.000590870973704038]
0 44 572 2.5149915038324977e-06 0.020548102000248036 [0.00031911045771755055, -0.00017735702947371118]
0 21 273 9.220618395089364e-05 0.010388754999439698 [0.002464877843690633, -0.0003928484661284836]

0 10000 130000 0.41292683027581495 4.47804267399988 [0.6186120671637308, -7.472267296763749e-10]
